y,rr,eta
0,-0.477108,-3.475371
0,0.864619,0.553931
0,0.896346,6.164201
0,-0.243547,0.566210
0,-0.268459,-3.479721
0,-0.495616,-2.700049
0,1.454935,1.769635
0,-0.255061,3.238568
1,0.296724,-2.359128
0,-2.411279,-4.328718
1,0.821061,3.327234
0,-0.068164,1.767144
1,-0.471341,0.128758
0,-0.625561,-3.010708
0,0.247056,0.493463
1,1.277626,3.164616
1,0.296556,0.080031
0,-1.985989,-4.712815
1,-0.321996,2.949378
1,0.237364,-0.563342
0,0.159853,4.237519
1,-1.962696,-3.305644
0,1.140961,1.321231
0,1.022652,1.786879
1,0.776296,0.949864
0,-0.538060,1.460873
0,-2.419674,-6.384779
0,-1.531720,-6.740956
0,0.365155,1.977989
0,-1.130916,-0.400440
1,1.963186,5.374019
0,-1.531232,-5.090856
0,-0.013743,1.657290
0,0.080389,1.415292
1,0.008979,-0.088923
0,-0.176270,-1.418881
1,-1.786795,-5.322206
1,0.004714,0.949207
0,-1.601858,-5.008168
1,-0.040693,-1.091121
0,1.608532,4.829470
0,1.319415,3.116341
0,-1.664080,-5.304686
0,-0.317259,0.306844
1,1.392526,5.118122
1,0.249956,3.016048
0,-1.984487,-6.985221
0,0.585398,0.731192
1,-1.406797,-1.677750
0,-0.417457,-1.325335
0,-0.707989,-0.587351
0,0.119904,-1.702526
0,-0.590466,-1.721209
0,-0.307736,1.561543
0,-0.554127,-1.075800
0,0.889131,3.227286
1,0.897255,2.652424
0,-1.570214,-1.657151
0,0.045714,1.633055
0,-0.615751,-3.189469
0,-0.324309,0.424463
0,0.112223,-1.767938
0,-1.149636,-4.356385
1,0.650419,-0.845296
1,-1.636978,-0.824389
0,0.386798,-0.123855
0,-0.948098,-3.900900
1,0.767831,1.231542
1,-0.490752,-2.479944
0,-0.168395,-1.716120
0,-2.277686,-5.670673
0,-0.882282,-1.279728
0,-1.025769,-4.116326
0,-0.739821,-2.954926
0,1.278713,5.750360
1,-0.420259,-1.700359
0,0.148818,-0.785725
1,-1.570723,-4.627655
0,0.857782,-0.317611
0,0.016904,4.426971
0,-0.563729,-2.422336
0,-0.670836,-5.575689
1,-0.540978,-1.713293
0,0.169274,-2.455837
1,0.055777,-1.303196
0,-0.201017,-0.140156
0,0.664406,-0.579580
0,-0.955437,-1.240262
0,-0.444415,-4.017311
0,-0.005070,-2.978674
0,0.052839,4.829494
0,-2.572363,-6.283206
0,0.544847,2.465287
1,-1.112700,-5.470738
1,0.549004,3.167068
0,1.003592,0.774340
1,0.600992,2.072986
0,-0.317836,3.503643
0,0.672161,0.176443
0,0.916771,5.886144
0,1.264580,1.594046
0,-0.433971,-3.006158
0,-1.056346,-4.201479
0,-0.207260,-1.989429
1,-2.661571,-4.104040
0,-0.959613,-4.029370
0,-0.454370,-0.639040
1,0.519235,3.168253
0,1.386087,3.421728
0,-0.021674,2.288877
0,1.035735,7.104062
1,-0.138574,0.323282
0,0.189025,-1.470880
0,1.057332,1.761760
0,-0.204564,-2.957398
0,-0.095767,0.049177
