y,rr,eta
1,0.135632,11.673739
1,-1.118174,-2.554903
0,-1.207887,-3.004962
1,0.872466,11.064427
0,0.641856,3.349542
0,-0.538417,-4.169545
1,0.095882,16.984303
0,-0.990305,4.577582
0,-0.949814,-2.417139
0,-1.025908,2.492186
0,-1.367900,-1.526733
1,0.293288,-3.152828
0,-0.265584,5.243438
1,1.407689,6.607805
1,-1.305713,-2.595700
1,-0.114157,1.271793
0,0.450790,5.145894
1,1.078014,2.055744
1,0.793213,6.123092
1,0.855976,4.876979
0,-0.333952,2.055195
0,1.443904,3.303819
0,0.568615,1.741598
0,-0.721037,-4.705455
1,0.851906,0.884277
0,-0.065399,0.937611
1,0.924009,22.957222
1,-0.819386,-1.817928
1,-0.093022,17.906782
0,-0.045729,-1.446846
1,0.261523,1.265284
1,1.387798,6.780595
0,0.953094,0.186589
1,-1.694816,2.104049
1,-0.025876,-0.814968
1,-1.489485,8.918397
1,-1.597801,-3.099701
1,1.164086,3.829633
0,-1.171265,-4.276805
0,-0.472639,-2.442760
1,0.297514,-0.584217
1,0.301117,-0.564977
0,-0.595454,1.943149
1,0.742282,4.242782
1,0.811836,6.828694
0,-0.435816,-2.156267
0,-0.985408,1.258487
0,-0.285643,-0.388289
0,-0.241896,-0.805260
0,-0.043216,-0.078280
0,1.288831,3.910175
0,0.678367,0.901311
0,-0.450908,-1.990889
0,-0.645915,-0.052545
1,-0.625817,-2.644583
0,-1.516098,-2.311540
0,0.690284,1.276648
0,1.405905,2.814904
0,-1.003463,-4.981625
0,0.275858,-1.486841
0,0.305261,-0.769502
0,0.979008,1.299368
0,0.665080,1.822084
0,0.492733,0.567821
1,-0.913382,-0.775090
1,1.402294,5.584938
0,-1.001153,-2.525520
1,-0.766885,-3.762513
1,-1.114831,4.467767
1,-1.289856,2.498645
1,-1.918711,12.985990
0,-1.151517,-1.839318
0,-0.671796,-2.058404
0,-0.109715,-2.691489
0,-1.420365,0.108863
0,0.788737,4.365259
0,1.120165,3.410823
0,0.646560,0.700365
1,0.713442,2.509526
0,0.848941,0.299352
0,-1.841947,-4.746874
0,0.271917,-0.357677
0,-0.507106,-1.680827
0,-1.056318,-3.881814
1,1.426652,5.492860
1,-0.479566,19.511512
1,0.639314,3.573698
0,-0.001138,-0.428581
1,-1.642517,7.698882
1,-1.269416,4.454150
1,0.949441,6.817663
0,-1.150646,-4.936635
1,0.024300,2.274592
1,-2.426746,5.849053
0,0.284195,-0.188483
1,1.080778,5.857299
1,-1.211089,0.744357
0,-0.967864,4.146454
0,0.796525,3.021539
0,-1.823763,-0.260855
1,-1.114788,5.565784
0,1.502428,2.652708
0,-0.690797,-2.914743
1,-0.664292,17.586256
1,1.450531,10.095562
0,0.649144,0.252606
0,-0.544565,-3.479756
1,1.239047,13.606922
1,0.594827,9.178489
0,0.222593,-2.161899
1,1.357460,6.697516
0,0.620317,1.244025
1,-1.242331,-1.768227
0,-0.712945,-3.027824
1,0.870957,3.850372
0,-1.450529,-2.194183
0,0.099009,-3.526988
0,-0.551776,-4.181109
0,-0.283528,0.131343
0,0.221879,-0.748040
0,0.560170,-0.197697
0,-0.581569,-1.362610
0,-1.232707,-5.399986
0,-1.487734,-4.678901
0,0.624767,0.075657
0,-0.133333,-1.547081
1,0.264386,-0.069936
0,-1.557041,-0.142205
0,-0.384659,-0.672285
0,-0.380622,-3.088069
0,-0.449332,-2.980318
0,-0.121377,-1.059894
0,-0.240057,-0.497839
0,0.623827,1.607815
0,-0.264816,-1.671080
0,0.002299,-0.960732
0,-0.505845,-1.460151
0,-0.901747,-1.696158
0,-0.590276,-3.373897
1,-0.910796,-0.976257
0,-0.727309,-3.142996
0,-0.727013,-1.694065
0,-1.112758,2.141331
1,-0.598124,-1.261233
1,0.266433,0.692043
0,1.292527,2.113820
0,0.647055,1.212135
0,-1.477822,-7.310398
1,-0.409749,15.447647
0,-0.373240,-3.171798
1,-0.123573,1.104655
