y,rr,eta,pt
0,-0.872440,-2.712193,-0.134676
0,-0.201633,-0.627079,0.321039
0,1.368196,1.230117,-0.508468
1,0.057749,0.999404,0.358101
0,1.445247,6.617160,2.775580
0,0.935313,1.001312,-1.023152
0,0.013021,1.875330,0.457544
1,0.303290,0.442085,-0.497225
0,-0.014401,-1.001111,-1.480342
1,0.710279,4.177999,1.901512
0,0.099718,-1.995446,-0.906140
1,-1.387409,-2.758957,0.521938
0,-0.718731,-2.368585,-0.487050
0,-0.021851,-0.245173,0.537501
0,-1.227223,-2.512982,0.089617
0,-0.292178,1.273589,0.328877
0,-1.039812,-3.755350,0.055889
1,-0.146554,3.054944,1.875126
0,-0.229047,-2.244374,-0.449497
0,-0.746807,-1.977897,-0.163009
0,-0.393512,-1.496888,-1.098198
0,0.046886,-1.330675,-0.345094
0,-0.949566,-2.997588,0.703693
0,-1.067773,-3.810717,0.071065
0,0.435168,6.021321,-0.146118
0,0.437573,-1.752690,-1.384444
0,0.104146,4.645119,1.607567
0,-0.715522,-4.635375,-0.581161
0,-0.060770,-1.106799,-0.280355
1,1.350613,5.518301,2.196253
0,0.781022,-0.326850,-0.758714
0,-0.857147,-3.215833,-0.808526
0,-1.345871,-3.910721,-0.354478
0,0.303030,0.563299,0.179355
0,-1.442059,-1.872889,0.943484
0,-0.361705,-0.477933,0.138229
0,0.226547,0.272399,-0.171734
0,0.558631,2.446634,0.105270
1,0.895343,0.050754,-1.012220
1,1.006553,2.975952,0.799127
0,-1.472353,-0.828933,0.835479
1,0.854925,1.971769,-0.493981
0,1.418346,3.647691,0.772326
0,-0.108497,1.209412,-0.955205
0,-1.042001,-3.301265,-1.106245
1,0.299447,2.168129,0.704454
0,0.051115,-1.376865,-0.681250
0,-0.708058,-1.332414,-0.382701
0,0.848073,1.557840,0.417128
0,0.065010,5.032122,1.654108
0,-0.565595,0.254737,-0.149204
0,-1.133844,-3.494613,0.120073
0,-0.078306,0.304807,1.322154
0,-0.399328,0.093558,0.013430
0,-1.080110,2.672766,-0.156794
0,-1.272696,-3.060400,-0.498286
0,-1.246426,-3.247437,-0.085747
0,-1.368736,-2.354774,-0.418527
0,0.482562,1.030199,0.159001
1,0.358249,1.535661,0.154339
0,0.216349,1.887325,0.076900
0,-0.026499,0.756295,0.351038
1,-0.779722,0.322902,1.788086
0,0.596673,0.188726,-0.937639
0,-0.557142,-2.751737,-0.172955
0,-1.210832,-2.933965,0.063072
0,-0.307517,0.506472,0.123520
0,-1.180638,-3.826613,-0.908457
0,-1.087150,-4.192010,-1.044018
0,0.614365,1.093695,0.246917
0,-0.118834,-0.987621,-1.271239
1,1.060131,3.765830,0.058772
0,-0.161312,0.537280,0.161268
0,-0.924042,-1.545202,0.771527
0,0.400490,3.132948,-0.005647
1,0.655527,2.455779,0.814562
0,1.384495,4.264606,0.967847
0,-1.090742,-4.787382,-1.449111
0,0.013381,-0.347442,0.695445
0,0.761152,2.088880,0.654746
0,0.344828,0.961838,0.079063
0,0.832927,1.815470,-0.263946
0,0.231245,-2.344595,-1.103225
1,0.281497,-0.846794,-0.162954
1,1.217215,3.128168,0.501479
0,-1.021396,-3.343253,-0.582504
1,0.133092,-1.220066,-0.137357
0,0.203078,-0.280724,-0.805677
0,-0.674491,-4.187182,-0.645627
0,0.104546,-1.664636,-0.686473
0,-0.290480,-2.795184,-0.417009
0,0.341484,4.203236,1.440017
0,-0.210800,-1.046500,-0.247746
0,-0.604645,-3.627125,-0.687810
0,0.046257,-2.177968,-0.634067
1,1.297138,3.876484,0.866390
0,0.372395,0.434969,0.846184
0,-0.434418,-3.304723,-0.790350
0,-0.080991,-0.640664,-0.511343
0,-0.328716,2.056645,0.052288
0,-0.934499,-3.440326,-0.815897
1,-0.720498,1.903497,0.991856
1,0.341189,1.960199,1.665149
0,-0.184807,-0.359014,-0.117869
0,0.235473,1.731855,0.524952
0,0.308818,0.940381,1.021412
