experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
v3_calibration,50,0.6,B,4,fixed05,0.5155126886353919,0.656042496679947,0.836718147183642,0.5717592592592593,0.9036458333333334,0.5,4800,1200,0.36
v3_calibration,80,0.1,B,0,oracle_clean,0.5690764642802116,0.5856353591160222,0.9239137214785613,0.7464788732394366,0.9495128432240921,0.16734999999999994,4800,1200,0.059166666666666666
v3_calibration,80,0.1,B,0,blind95,0.542092216944766,0.564885496183206,0.9239137214785613,0.5211267605633803,0.9796279893711249,0.4072184523809522,4800,1200,0.059166666666666666
v3_calibration,80,0.1,B,0,rate_aware,0.5761610812827883,0.6013986013986014,0.9239137214785613,0.6056338028169014,0.9743135518157662,0.3042677380952377,4800,1200,0.059166666666666666
v3_calibration,80,0.1,B,0,fixed05,0.5599798590415956,0.5737704918032787,0.9239137214785613,0.49295774647887325,0.9858281665190434,0.5,4800,1200,0.059166666666666666
v3_calibration,80,0.1,B,1,oracle_clean,0.5823770476096851,0.5978260869565217,0.9252733451536643,0.7638888888888888,0.949468085106383,0.13545833333333232,4800,1200,0.06
v3_calibration,80,0.1,B,1,blind95,0.6021490414561674,0.6212121212121212,0.9252733451536643,0.5694444444444444,0.9831560283687943,0.3099017857142852,4800,1200,0.06
v3_calibration,80,0.1,B,1,rate_aware,0.601063829787234,0.625,0.9252733451536643,0.625,0.976063829787234,0.25323457961309515,4800,1200,0.06
v3_calibration,80,0.1,B,1,fixed05,0.6067142356561973,0.5945945945945945,0.9252733451536643,0.4583333333333333,0.9946808510638298,0.5,4800,1200,0.06
v3_calibration,80,0.1,B,2,oracle_clean,0.5550910884508226,0.5745856353591161,0.8875098502758079,0.7222222222222222,0.949468085106383,0.14900119047618976,4800,1200,0.06
v3_calibration,80,0.1,B,2,blind95,0.6182492832063323,0.6363636363636365,0.8875098502758079,0.5833333333333334,0.9840425531914894,0.302501388888888,4800,1200,0.06
v3_calibration,80,0.1,B,2,rate_aware,0.6306146572104019,0.6527777777777778,0.8875098502758079,0.6527777777777778,0.9778368794326241,0.26604638434193095,4800,1200,0.06
v3_calibration,80,0.1,B,2,fixed05,0.5819644898295839,0.5789473684210527,0.8875098502758079,0.4583333333333333,0.9920212765957447,0.5,4800,1200,0.06
v3_calibration,80,0.1,B,3,oracle_clean,0.6091406170068107,0.6203208556149733,0.9404489263199369,0.8055555555555556,0.949468085106383,0.16633898809523723,4800,1200,0.06
v3_calibration,80,0.1,B,3,blind95,0.6826502502069919,0.696969696969697,0.9404489263199369,0.6388888888888888,0.9875886524822695,0.4122,4800,1200,0.06
v3_calibration,80,0.1,B,3,rate_aware,0.7192671394799054,0.7361111111111113,0.9404489263199369,0.7361111111111112,0.9831560283687943,0.3323930138062168,4800,1200,0.06
v3_calibration,80,0.1,B,3,fixed05,0.6947417626063107,0.6991869918699186,0.9404489263199369,0.5972222222222222,0.9929078014184397,0.5,4800,1200,0.06
v3_calibration,80,0.1,B,4,oracle_clean,0.52724934682882,0.550561797752809,0.9168082643814026,0.6805555555555556,0.949468085106383,0.14247410714285694,4800,1200,0.06
v3_calibration,80,0.1,B,4,blind95,0.6182492832063323,0.6363636363636365,0.9168082643814026,0.5833333333333334,0.9840425531914894,0.3727133928571425,4800,1200,0.06
v3_calibration,80,0.1,B,4,rate_aware,0.6306146572104019,0.6527777777777778,0.9168082643814026,0.6527777777777778,0.9778368794326241,0.2748663599537036,4800,1200,0.06
v3_calibration,80,0.1,B,4,fixed05,0.6182568314019729,0.6218487394957983,0.9168082643814026,0.5138888888888888,0.9911347517730497,0.5,4800,1200,0.06
v3_calibration,80,0.2,B,0,oracle_clean,0.549948827546628,0.6021505376344085,0.8915140179450998,0.5915492957746479,0.9499054820415879,0.31843392857142855,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,0,blind95,0.5433490032257707,0.5247524752475248,0.8915140179450998,0.3732394366197183,0.9933837429111532,0.5889702380952373,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,0,rate_aware,0.5421227623785766,0.5964912280701754,0.8915140179450998,0.5985915492957746,0.945179584120983,0.30188701388888917,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,0,fixed05,0.5847157986758993,0.5945945945945946,0.8915140179450998,0.4647887323943662,0.9867674858223062,0.5,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,1,oracle_clean,0.5607079184879529,0.6120996441281139,0.906933091935355,0.6056338028169014,0.9499054820415879,0.29248928571428573,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,1,blind95,0.5433490032257707,0.5247524752475248,0.906933091935355,0.3732394366197183,0.9933837429111532,0.7290970238095237,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,1,rate_aware,0.5500859826255261,0.6035087719298246,0.906933091935355,0.6056338028169014,0.946124763705104,0.2888621143353177,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,1,fixed05,0.5950586488883268,0.6036036036036037,0.906933091935355,0.47183098591549294,0.9877126654064272,0.5,4800,1200,0.11833333333333333
v3_calibration,80,0.2,B,2,oracle_clean,0.6255330159361129,0.6711864406779661,0.9235764235764236,0.6923076923076923,0.9498580889309366,0.3288265873015871,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,2,blind95,0.6237243145901625,0.5911330049261084,0.9235764235764236,0.4195804195804196,1.0,0.7818374999999995,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,2,rate_aware,0.6427413645956692,0.6853146853146853,0.9235764235764236,0.6853146853146853,0.9574266792809839,0.35009378720238077,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,2,fixed05,0.6352182332254427,0.6554621848739496,0.9235764235764236,0.5454545454545454,0.9839167455061495,0.5,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,3,oracle_clean,0.6153882186771018,0.6621160409556314,0.9198119761033667,0.6783216783216783,0.9498580889309366,0.31672222222222224,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,3,blind95,0.5529136071627079,0.5320197044334976,0.9198119761033667,0.3776223776223776,0.9943235572374646,0.6723380952380931,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,3,rate_aware,0.6030459606618547,0.6503496503496503,0.9198119761033667,0.6503496503496503,0.9526963103122044,0.3313671130952379,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,3,fixed05,0.5646902243809316,0.5941422594142259,0.9198119761033667,0.4965034965034965,0.9763481551561022,0.5,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,4,oracle_clean,0.6255330159361129,0.6711864406779661,0.920172542689099,0.6923076923076923,0.9498580889309366,0.2806214285714283,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,4,blind95,0.6237243145901625,0.5911330049261084,0.920172542689099,0.4195804195804196,1.0,0.8195059523809524,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,4,rate_aware,0.6348022838089064,0.6783216783216783,0.920172542689099,0.6783216783216783,0.956480605487228,0.2989828124999994,4800,1200,0.11916666666666667
v3_calibration,80,0.2,B,4,fixed05,0.619071280593674,0.6382978723404256,0.920172542689099,0.5244755244755245,0.9839167455061495,0.5,4800,1200,0.11916666666666667
v3_calibration,80,0.4,B,0,oracle_clean,0.6095283980591178,0.6836935166994106,0.8889808909939647,0.6020761245674741,0.9495060373216246,0.5118095238095237,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,0,blind95,0.4073178724384612,0.3438395415472779,0.8889808909939647,0.20761245674740483,1.0,0.9875333333333334,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,0,rate_aware,0.597103106147915,0.6943005181347149,0.8889808909939647,0.6955017301038062,0.9023051591657519,0.3730131870039682,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,0,fixed05,0.609998246918855,0.6849315068493151,0.8889808909939647,0.6055363321799307,0.9484083424807903,0.5,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,1,oracle_clean,0.5901569161249711,0.6653386454183267,0.8866981415152747,0.5778546712802768,0.9495060373216246,0.5036111111111111,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,1,blind95,0.4020059039493652,0.3428571428571428,0.8866981415152747,0.20761245674740483,0.9989023051591658,0.99375,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,1,rate_aware,0.6016556426964728,0.6977547495682211,0.8866981415152747,0.698961937716263,0.9034028540065862,0.3528749131944443,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,1,fixed05,0.5860664513182349,0.6640316205533596,0.8866981415152747,0.5813148788927336,0.9462129527991219,0.5,4800,1200,0.24083333333333334
v3_calibration,80,0.4,B,2,oracle_clean,0.6215458275212988,0.6951456310679611,0.8977927245168624,0.6172413793103448,0.9494505494505494,0.5814083333333329,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,2,blind95,0.40639176292436924,0.34285714285714286,0.8977927245168624,0.20689655172413793,1.0,0.9867499999999998,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,2,rate_aware,0.6316786661614248,0.7206896551724138,0.8977927245168624,0.7206896551724138,0.910989010989011,0.4021143005952381,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,2,fixed05,0.6456727545937568,0.7232472324723248,0.8977927245168624,0.6758620689655173,0.9384615384615385,0.5,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,3,oracle_clean,0.5519307116120771,0.6285714285714286,0.8653694581280789,0.5310344827586206,0.9494505494505494,0.5234479166666665,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,3,blind95,0.40639176292436924,0.34285714285714286,0.8653694581280789,0.20689655172413793,1.0,0.9651119047619046,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,3,rate_aware,0.5498294808639637,0.6586206896551724,0.8653694581280789,0.6586206896551724,0.8912087912087913,0.3445997991071429,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,3,fixed05,0.537611479710776,0.6242544731610338,0.8653694581280789,0.5413793103448276,0.9384615384615385,0.5,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,4,oracle_clean,0.6023912740757957,0.6771653543307087,0.8979158772262221,0.593103448275862,0.9494505494505494,0.48796547619047514,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,4,blind95,0.40639176292436924,0.34285714285714286,0.8979158772262221,0.20689655172413793,1.0,0.9505976190476193,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,4,rate_aware,0.5953012504736642,0.6931034482758621,0.8979158772262221,0.6931034482758621,0.9021978021978022,0.36285197916666667,4800,1200,0.24166666666666667
v3_calibration,80,0.4,B,4,fixed05,0.601505720044636,0.6746031746031746,0.8979158772262221,0.5862068965517241,0.9516483516483516,0.5,4800,1200,0.24166666666666667
v3_calibration,80,0.6,B,0,oracle_clean,0.6002141773709084,0.7006896551724138,0.8782627435378088,0.5879629629629629,0.94921875,0.6043625,4800,1200,0.36
v3_calibration,80,0.6,B,0,blind95,0.32679091889488504,0.272,0.8782627435378088,0.1574074074074074,1.0,0.9975,4800,1200,0.36
v3_calibration,80,0.6,B,0,rate_aware,0.5949074074074074,0.7407407407407407,0.8782627435378088,0.7407407407407407,0.8541666666666666,0.41561095238095236,4800,1200,0.36
v3_calibration,80,0.6,B,0,fixed05,0.6007525589382086,0.7306733167082295,0.8782627435378088,0.6782407407407407,0.8997395833333334,0.5,4800,1200,0.36
v3_calibration,80,0.6,B,1,oracle_clean,0.5812140120693149,0.6825174825174825,0.8885377483603395,0.5648148148148148,0.94921875,0.6170530753968252,4800,1200,0.36
v3_calibration,80,0.6,B,1,blind95,0.31385480288043544,0.2545454545454546,0.8885377483603395,0.14583333333333334,1.0,0.9975,4800,1200,0.36
v3_calibration,80,0.6,B,1,rate_aware,0.5840567129629629,0.7337962962962963,0.8885377483603395,0.7337962962962963,0.8502604166666666,0.4413104761904763,4800,1200,0.36
v3_calibration,80,0.6,B,1,fixed05,0.5739939933971797,0.7165644171779141,0.8885377483603395,0.6759259259259259,0.8815104166666666,0.5,4800,1200,0.36
v3_calibration,80,0.6,B,2,oracle_clean,0.5368804500187105,0.638728323699422,0.867897316261574,0.5115740740740741,0.94921875,0.6728002976190475,4800,1200,0.36
v3_calibration,80,0.6,B,2,blind95,0.305887645160749,0.24390243902439027,0.867897316261574,0.1388888888888889,1.0,0.997525,4800,1200,0.36
v3_calibration,80,0.6,B,2,rate_aware,0.5716154229765039,0.7260115606936416,0.867897316261574,0.7268518518518519,0.8450520833333334,0.42991666666666667,4800,1200,0.36
v3_calibration,80,0.6,B,2,fixed05,0.5631585314702355,0.7057356608478802,0.867897316261574,0.6550925925925926,0.88671875,0.5,4800,1200,0.36
v3_calibration,80,0.6,B,3,oracle_clean,0.5639816586329454,0.6657223796033994,0.8880524811921297,0.5439814814814815,0.94921875,0.6159470238095237,4800,1200,0.36
v3_calibration,80,0.6,B,3,blind95,0.3085615390693398,0.24746450304259632,0.8880524811921297,0.1412037037037037,1.0,0.9975,4800,1200,0.36
v3_calibration,80,0.6,B,3,rate_aware,0.6202256944444444,0.7569444444444444,0.8880524811921297,0.7569444444444444,0.86328125,0.41406047619047615,4800,1200,0.36
v3_calibration,80,0.6,B,3,fixed05,0.6080061666500405,0.7343358395989976,0.8880524811921297,0.6782407407407407,0.9049479166666666,0.5,4800,1200,0.36
v3_calibration,80,0.6,B,4,oracle_clean,0.5407764245113471,0.6426512968299712,0.8821629653742283,0.5162037037037037,0.94921875,0.6923833333333335,4800,1200,0.36
v3_calibration,80,0.6,B,4,blind95,0.2979218210680212,0.23983739837398374,0.8821629653742283,0.13657407407407407,0.9986979166666666,0.9983541666666667,4800,1200,0.36
v3_calibration,80,0.6,B,4,rate_aware,0.6021412037037037,0.7453703703703705,0.8821629653742283,0.7453703703703703,0.8567708333333334,0.4857219047619048,4800,1200,0.36
v3_calibration,80,0.6,B,4,fixed05,0.5925721229803066,0.7370892018779343,0.8821629653742283,0.7268518518518519,0.8619791666666666,0.5,4800,1200,0.36
v3_calibration,100,0.1,B,0,oracle_clean,0.5823770476096851,0.5978260869565217,0.9514381402679275,0.7638888888888888,0.949468085106383,0.14794523809523757,4800,1200,0.06
v3_calibration,100,0.1,B,0,blind95,0.6021490414561674,0.6212121212121212,0.9514381402679275,0.5694444444444444,0.9831560283687943,0.40492232142857126,4800,1200,0.06
v3_calibration,100,0.1,B,0,rate_aware,0.5669559655981381,0.593103448275862,0.9514381402679275,0.5972222222222222,0.973404255319149,0.29632654761904903,4800,1200,0.06
v3_calibration,100,0.1,B,0,fixed05,0.607768582510378,0.6178861788617886,0.9514381402679275,0.5277777777777778,0.9884751773049646,0.5,4800,1200,0.06
v3_calibration,100,0.1,B,1,oracle_clean,0.6128356739489222,0.6243386243386244,0.9450535425605621,0.8082191780821918,0.9494232475598935,0.16104166666666678,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,1,blind95,0.709452676164733,0.7218045112781954,0.9450535425605621,0.6575342465753424,0.9893522626441881,0.3905166666666665,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,1,rate_aware,0.6936952267506169,0.7123287671232877,0.9450535425605621,0.7123287671232876,0.9813664596273292,0.29385230654761874,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,1,fixed05,0.7226183558475926,0.7213114754098361,0.9450535425605621,0.6027397260273972,0.9955634427684117,0.5,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,2,oracle_clean,0.568540310545211,0.5869565217391305,0.9432728421922669,0.7397260273972602,0.9494232475598935,0.14381250000000043,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,2,blind95,0.6774593198551621,0.6917293233082706,0.9432728421922669,0.6301369863013698,0.9875776397515528,0.29874136904761883,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,2,rate_aware,0.679109285167313,0.6986301369863014,0.9432728421922669,0.6986301369863014,0.9804791481810116,0.24442158358134752,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,2,fixed05,0.5798189420340075,0.5636363636363636,0.9432728421922669,0.4246575342465753,0.9946761313220941,0.5,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,3,oracle_clean,0.47536930524646476,0.5057471264367815,0.9139854869881245,0.6027397260273972,0.9494232475598935,0.17247738095238108,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,3,blind95,0.5654825727716642,0.5864661654135339,0.9139854869881245,0.5342465753424658,0.9813664596273292,0.3612848214285713,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,3,rate_aware,0.5478358109175773,0.5753424657534246,0.9139854869881245,0.5753424657534246,0.9724933451641526,0.2573345312499997,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,3,fixed05,0.5699073792711902,0.5689655172413793,0.9139854869881245,0.4520547945205479,0.9911268855368234,0.5,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,4,oracle_clean,0.568540310545211,0.5869565217391305,0.91491534076406,0.7397260273972602,0.9494232475598935,0.13971060606060612,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,4,blind95,0.6454659635455913,0.6616541353383458,0.91491534076406,0.6027397260273972,0.9858030168589175,0.39607886904761846,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,4,rate_aware,0.6061795772507931,0.6301369863013698,0.91491534076406,0.6301369863013698,0.9760425909494232,0.27602357886904727,4800,1200,0.060833333333333336
v3_calibration,100,0.1,B,4,fixed05,0.5640689329527263,0.5737704918032787,0.91491534076406,0.4794520547945205,0.9875776397515528,0.5,4800,1200,0.060833333333333336
v3_calibration,100,0.2,B,0,oracle_clean,0.5924169275258668,0.6411149825783973,0.9214136425357438,0.647887323943662,0.9499054820415879,0.37515238095238085,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,0,blind95,0.567024341056959,0.5445544554455445,0.9214136425357438,0.3873239436619718,0.995274102079395,0.8090526785714285,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,0,rate_aware,0.597865304107223,0.6456140350877193,0.9214136425357438,0.647887323943662,0.9517958412098299,0.3848867931547616,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,0,fixed05,0.5915075909203104,0.6265060240963856,0.9214136425357438,0.5492957746478874,0.9725897920604915,0.5,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,1,oracle_clean,0.6385221556263496,0.6824324324324325,0.9162018424345696,0.7112676056338029,0.9499054820415879,0.2690660714285714,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,1,blind95,0.5551866721413649,0.5346534653465346,0.9162018424345696,0.38028169014084506,0.994328922495274,0.6635666666666666,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,1,rate_aware,0.64564462558892,0.687719298245614,0.9162018424345696,0.6901408450704225,0.9574669187145558,0.2955238839285712,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,1,fixed05,0.6194158756977781,0.6347826086956522,0.9162018424345696,0.5140845070422535,0.9858223062381852,0.5,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,2,oracle_clean,0.6334795083739783,0.6779661016949152,0.9241326978886553,0.704225352112676,0.9499054820415879,0.31215773809523806,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,2,blind95,0.5433490032257707,0.5247524752475248,0.9241326978886553,0.3732394366197183,0.9933837429111532,0.7347895833333332,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,2,rate_aware,0.6536078458358695,0.6947368421052631,0.9241326978886553,0.6971830985915493,0.9584120982986768,0.35434892113095207,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,2,fixed05,0.6629222733727329,0.6929133858267716,0.9241326978886553,0.6197183098591549,0.9773156899810964,0.5,4800,1200,0.11833333333333333
v3_calibration,100,0.2,B,3,oracle_clean,0.6153882186771018,0.6621160409556314,0.9325938961700551,0.6783216783216783,0.9498580889309366,0.35053333333333325,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,3,blind95,0.529310038020223,0.5123152709359606,0.9325938961700551,0.36363636363636365,0.9924314096499527,0.755002083333333,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,3,rate_aware,0.6189241222353805,0.6643356643356644,0.9325938961700551,0.6643356643356644,0.9545884578997161,0.39501254092261967,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,3,fixed05,0.629992330068881,0.6640625,0.9325938961700551,0.5944055944055944,0.9735099337748344,0.5,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,4,oracle_clean,0.6102857240184656,0.6575342465753425,0.9206819670395829,0.6713286713286714,0.9498580889309366,0.31237738095238055,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,4,blind95,0.5411118225914655,0.5221674876847291,0.9206819670395829,0.3706293706293706,0.9933774834437086,0.6697029761904758,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,4,rate_aware,0.6189241222353805,0.6643356643356644,0.9206819670395829,0.6643356643356644,0.9545884578997161,0.3303597123015874,4800,1200,0.11916666666666667
v3_calibration,100,0.2,B,4,fixed05,0.5908792433743602,0.6198347107438017,0.9206819670395829,0.5244755244755245,0.9772942289498581,0.5,4800,1200,0.11916666666666667
v3_calibration,100,0.4,B,0,oracle_clean,0.6183417139591525,0.6915520628683693,0.9164221027283033,0.6132404181184669,0.9496166484118291,0.5376142857142854,4800,1200,0.23916666666666667
v3_calibration,100,0.4,B,0,blind95,0.40918305445372666,0.345821325648415,0.9164221027283033,0.20905923344947736,1.0,0.9933541666666668,4800,1200,0.23916666666666667
v3_calibration,100,0.4,B,0,rate_aware,0.650079460686838,0.7339130434782608,0.9164221027283033,0.735191637630662,0.9156626506024096,0.3678142857142858,4800,1200,0.23916666666666667
v3_calibration,100,0.4,B,0,fixed05,0.6330039762617669,0.7065637065637066,0.9164221027283033,0.6376306620209059,0.9474260679079957,0.5,4800,1200,0.23916666666666667
v3_calibration,100,0.4,B,1,oracle_clean,0.6438978622113118,0.7153846153846155,0.9160251431530214,0.6458333333333334,0.9495614035087719,0.5209624999999999,4800,1200,0.24
v3_calibration,100,0.4,B,1,blind95,0.40824829046386296,0.3448275862068966,0.9160251431530214,0.20833333333333334,1.0,0.9958369047619049,4800,1200,0.24
v3_calibration,100,0.4,B,1,rate_aware,0.6345029239766082,0.7222222222222222,0.9160251431530214,0.7222222222222222,0.9122807017543859,0.3833282291666667,4800,1200,0.24
v3_calibration,100,0.4,B,1,fixed05,0.6512422770432593,0.7245283018867925,0.9160251431530214,0.6666666666666666,0.9451754385964912,0.5,4800,1200,0.24
v3_calibration,100,0.4,B,2,oracle_clean,0.6384893547871598,0.7104247104247103,0.9167313901072125,0.6388888888888888,0.9495614035087719,0.5227404761904759,4800,1200,0.24
v3_calibration,100,0.4,B,2,blind95,0.40824829046386296,0.3448275862068966,0.9167313901072125,0.20833333333333334,1.0,0.9815083333333331,4800,1200,0.24
v3_calibration,100,0.4,B,2,rate_aware,0.6390716374269005,0.7256944444444444,0.9167313901072125,0.7256944444444444,0.9133771929824561,0.379571656746032,4800,1200,0.24
v3_calibration,100,0.4,B,2,fixed05,0.6393641706643546,0.7156308851224106,0.9167313901072125,0.6597222222222222,0.9418859649122807,0.5,4800,1200,0.24
v3_calibration,100,0.4,B,3,oracle_clean,0.6786578370933319,0.7467166979362101,0.9306888096978557,0.6909722222222222,0.9495614035087719,0.4933258928571426,4800,1200,0.24
v3_calibration,100,0.4,B,3,blind95,0.40824829046386296,0.3448275862068966,0.9306888096978557,0.20833333333333334,1.0,0.9912184523809523,4800,1200,0.24
v3_calibration,100,0.4,B,3,rate_aware,0.6756213450292398,0.7534722222222221,0.9306888096978557,0.7534722222222222,0.9221491228070176,0.40083989087301597,4800,1200,0.24
v3_calibration,100,0.4,B,3,fixed05,0.6800003236171257,0.7462121212121212,0.9306888096978557,0.6840277777777778,0.9528508771929824,0.5,4800,1200,0.24
v3_calibration,100,0.4,B,4,oracle_clean,0.6465957089715845,0.7178502879078694,0.9143975389863547,0.6493055555555556,0.9495614035087719,0.49210505952380945,4800,1200,0.24
v3_calibration,100,0.4,B,4,blind95,0.40824829046386296,0.3448275862068966,0.9143975389863547,0.20833333333333334,1.0,0.9941875000000001,4800,1200,0.24
v3_calibration,100,0.4,B,4,rate_aware,0.6573464912280702,0.7395833333333334,0.9143975389863547,0.7395833333333334,0.9177631578947368,0.38869994543650804,4800,1200,0.24
v3_calibration,100,0.4,B,4,fixed05,0.647984737836648,0.7170542635658915,0.9143975389863547,0.6423611111111112,0.9528508771929824,0.5,4800,1200,0.24
v3_calibration,100,0.6,B,0,oracle_clean,0.6190827672196481,0.7183673469387757,0.8871904538001543,0.6111111111111112,0.94921875,0.6431666666666667,4800,1200,0.36
v3_calibration,100,0.6,B,0,blind95,0.32679091889488504,0.272,0.8871904538001543,0.1574074074074074,1.0,1.0,4800,1200,0.36
v3_calibration,100,0.6,B,0,rate_aware,0.5912905092592593,0.7384259259259258,0.8871904538001543,0.7384259259259259,0.8528645833333334,0.43393071428571434,4800,1200,0.36
v3_calibration,100,0.6,B,0,fixed05,0.6116442053668646,0.7423687423687425,0.8871904538001543,0.7037037037037037,0.8919270833333334,0.5,4800,1200,0.36
v3_calibration,100,0.6,B,1,oracle_clean,0.5735718209041855,0.6751054852320676,0.9032766083140432,0.5555555555555556,0.94921875,0.6613472222222221,4800,1200,0.36
v3_calibration,100,0.6,B,1,blind95,0.35395616087586945,0.30919765166340507,0.9032766083140432,0.18287037037037038,1.0,1.0,4800,1200,0.36
v3_calibration,100,0.6,B,1,rate_aware,0.6346932870370371,0.7662037037037037,0.9032766083140432,0.7662037037037037,0.8684895833333334,0.4223803174603175,4800,1200,0.36
v3_calibration,100,0.6,B,1,fixed05,0.6217620953827677,0.7459727385377943,0.9032766083140432,0.6967592592592593,0.9036458333333334,0.5,4800,1200,0.36
v3_calibration,100,0.6,B,2,oracle_clean,0.5812140120693149,0.6825174825174825,0.898045669367284,0.5648148148148148,0.94921875,0.6784583333333333,4800,1200,0.36
v3_calibration,100,0.6,B,2,blind95,0.3242359626844184,0.2685370741482966,0.898045669367284,0.1550925925925926,1.0,0.9975,4800,1200,0.36
v3_calibration,100,0.6,B,2,rate_aware,0.6346932870370371,0.7662037037037037,0.898045669367284,0.7662037037037037,0.8684895833333334,0.4494271428571428,4800,1200,0.36
v3_calibration,100,0.6,B,2,fixed05,0.63001507981245,0.7577937649880095,0.898045669367284,0.7314814814814815,0.8880208333333334,0.5,4800,1200,0.36
v3_calibration,100,0.6,B,3,oracle_clean,0.6284746761609173,0.7270270270270269,0.9095745322145061,0.6226851851851852,0.94921875,0.6055916666666666,4800,1200,0.36
v3_calibration,100,0.6,B,3,blind95,0.31121709913873435,0.25101214574898784,0.9095745322145061,0.14351851851851852,1.0,0.9975,4800,1200,0.36
v3_calibration,100,0.6,B,3,rate_aware,0.6563946759259259,0.7800925925925926,0.9095745322145061,0.7800925925925926,0.8763020833333334,0.4344135714285714,4800,1200,0.36
v3_calibration,100,0.6,B,3,fixed05,0.6542809381604758,0.7701711491442542,0.9095745322145061,0.7291666666666666,0.9075520833333334,0.5,4800,1200,0.36
v3_calibration,100,0.6,B,4,oracle_clean,0.617201187540124,0.7166212534059945,0.8844401041666667,0.6087962962962963,0.94921875,0.6248068452380949,4800,1200,0.36
v3_calibration,100,0.6,B,4,blind95,0.3085615390693398,0.24746450304259632,0.8844401041666667,0.1412037037037037,1.0,1.0,4800,1200,0.36
v3_calibration,100,0.6,B,4,rate_aware,0.5876736111111112,0.7361111111111113,0.8844401041666667,0.7361111111111112,0.8515625,0.44047404761904774,4800,1200,0.36
v3_calibration,100,0.6,B,4,fixed05,0.5849397801370922,0.7232472324723247,0.8844401041666667,0.6805555555555556,0.88671875,0.5,4800,1200,0.36
v3_calibration,150,0.1,B,0,oracle_clean,0.6949548402012766,0.6903553299492385,0.9754543439716312,0.9444444444444444,0.949468085106383,0.10836666666666603,4800,1200,0.06
