experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
B1_calibration,30,0.4,A,1,oracle_clean,0.41428365403386375,0.5327868852459017,0.8398444885611647,0.7558139534883721,0.7479674796747967,0.155,3640,910,0.189010989010989
B1_calibration,30,0.4,A,1,blind95,0.39545009905728157,0.3137254901960785,0.8398444885611647,0.18604651162790697,1.0,0.985,3640,910,0.189010989010989
B1_calibration,30,0.4,A,1,fixed05,0.5614676478460762,0.5977859778597786,0.8398444885611647,0.47093023255813954,0.975609756097561,0.5,3640,910,0.189010989010989
B1_calibration,30,0.4,A,1,rate_aware,0.5649095149013246,0.6291390728476821,0.8398444885611647,0.5523255813953488,0.9525745257452575,0.40415934065935744,3640,910,0.189010989010989
B1_calibration,30,0.4,A,2,oracle_clean,0.4743080063991564,0.5944954128440367,0.8598945919872886,0.8181818181818182,0.7401685393258427,0.155,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,2,blind95,0.3792603114463519,0.30042918454935624,0.8598945919872886,0.17676767676767677,1.0,0.98,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,2,fixed05,0.6161134339577904,0.6726190476190477,0.8598945919872886,0.5707070707070707,0.9648876404494382,0.5,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,2,rate_aware,0.6079835082606635,0.6814404432132964,0.8598945919872886,0.6212121212121212,0.9438202247191011,0.4113186813187167,3640,910,0.2175824175824176
B1_calibration,30,0.4,A,3,oracle_clean,0.4381374847735929,0.562390158172232,0.879640268533975,0.8290155440414507,0.698744769874477,0.155,3640,910,0.21208791208791208
B1_calibration,30,0.4,A,3,blind95,0.41866144056238286,0.3504273504273504,0.879640268533975,0.21243523316062177,1.0,0.975,3640,910,0.21208791208791208
B1_calibration,30,0.4,A,3,fixed05,0.6535706283097815,0.7030303030303031,0.879640268533975,0.6010362694300518,0.9707112970711297,0.5,3640,910,0.21208791208791208
