"nF","ipf","total_items","rep","z_threshold","n_true_careless","n_noise","n_clean","mcc_std","mcc_f","sens_std","spec_std","sens_f","spec_f","noise_flagged_std","noise_flagged_f","mode_std","mode_f","n_pairs_std","n_pairs_f"
4,10,40,4,1.5,21,24,255,0.208996224214026,0.214733275566982,0.857142857142857,0.551971326164875,0.857142857142857,0.562724014336918,0.666666666666667,0.708333333333333,"weighted","efa_d",780,253
4,10,40,4,1.7,21,24,255,0.174576862636389,0.190516524921795,0.857142857142857,0.483870967741935,0.857142857142857,0.516129032258065,0.708333333333333,0.75,"weighted","efa_d",780,253
4,10,40,4,1.9,21,24,255,0.157429659880744,0.195639670232771,0.857142857142857,0.448028673835125,0.904761904761905,0.476702508960573,0.708333333333333,0.75,"weighted","efa_d",780,253
4,10,40,4,2.1,21,24,255,0.130727492617181,0.208622716875475,0.857142857142857,0.390681003584229,0.952380952380952,0.451612903225806,0.791666666666667,0.791666666666667,"weighted","efa_d",780,253
4,10,40,4,2.3,21,24,255,0.114176615661062,0.211756930189813,0.857142857142857,0.354838709677419,1,0.401433691756272,0.833333333333333,0.791666666666667,"weighted","efa_d",780,253
4,10,40,4,2.5,21,24,255,0.117756092406266,0.191093052938338,0.904761904761905,0.304659498207885,1,0.351254480286738,0.875,0.791666666666667,"weighted","efa_d",780,253
4,10,40,4,2.7,21,24,255,0.0912891239676334,0.175338533680723,0.904761904761905,0.247311827956989,1,0.311827956989247,0.916666666666667,0.833333333333333,"weighted","efa_d",780,253
4,10,40,4,2.9,21,24,255,0.0681483030979394,0.161213154788378,0.904761904761905,0.200716845878136,1,0.275985663082437,0.958333333333333,0.875,"weighted","efa_d",780,253
8,10,80,4,0.1,25,20,255,0.221137554887943,0.232000483956245,0.44,0.858181818181818,0.2,0.970909090909091,0.5,0.05,"coupled","efa_d",95,570
8,10,80,4,0.3,25,20,255,0.275610417043011,0.321084085689254,0.56,0.836363636363636,0.36,0.949090909090909,0.5,0.15,"coupled","efa_d",95,570
8,10,80,4,0.5,25,20,255,0.359049477296118,0.368748065723925,0.76,0.8,0.44,0.941818181818182,0.55,0.15,"coupled","efa_d",95,570
8,10,80,4,0.7,25,20,255,0.347442395438344,0.38679710173321,0.76,0.789090909090909,0.52,0.923636363636364,0.55,0.15,"coupled","efa_d",95,570
8,10,80,4,0.9,25,20,255,0.342269551654836,0.296078262731896,0.8,0.76,0.52,0.872727272727273,0.55,0.35,"coupled","efa_d",95,570
8,10,80,4,1.1,25,20,255,0.355732072762611,0.262337662337662,0.88,0.723636363636364,0.52,0.847272727272727,0.55,0.45,"coupled","efa_d",95,570
8,10,80,4,1.3,25,20,255,0.363234757536151,0.330604577699741,0.92,0.705454545454545,0.68,0.818181818181818,0.55,0.5,"coupled","efa_d",95,570
8,10,80,4,1.5,25,20,255,0.348971689451453,0.323519816657859,0.92,0.687272727272727,0.72,0.789090909090909,0.6,0.5,"coupled","efa_d",95,570
8,10,80,4,1.7,25,20,255,0.33808915253724,0.305613728314023,0.92,0.672727272727273,0.72,0.770909090909091,0.65,0.5,"coupled","efa_d",95,570
8,10,80,4,1.9,25,20,255,0.315089885049239,0.273287539911296,0.92,0.64,0.72,0.734545454545455,0.65,0.55,"coupled","efa_d",95,570
8,10,80,4,2.1,25,20,255,0.305446406249297,0.272896916935181,0.92,0.625454545454545,0.76,0.705454545454545,0.65,0.6,"coupled","efa_d",95,570
8,10,80,4,2.3,25,20,255,0.287068512284021,0.256513183442973,0.92,0.596363636363636,0.76,0.683636363636364,0.65,0.6,"coupled","efa_d",95,570
8,10,80,4,2.5,25,20,255,0.284848484848485,0.231144611745063,0.92,0.592727272727273,0.76,0.647272727272727,0.65,0.65,"coupled","efa_d",95,570
8,10,80,4,2.7,25,20,255,0.273979807768629,0.229856711388116,0.92,0.574545454545455,0.8,0.610909090909091,0.65,0.65,"coupled","efa_d",95,570
8,10,80,4,2.9,25,20,255,0.25731255395001,0.240750147988346,0.92,0.545454545454545,0.84,0.592727272727273,0.7,0.65,"coupled","efa_d",95,570
12,10,120,4,0.1,23,22,255,0.30338037316483,0.292633200463325,0.391304347826087,0.935018050541516,0.260869565217391,0.971119133574007,0.136363636363636,0.227272727272727,"coupled","efa_d",215,889
12,10,120,4,0.3,23,22,255,0.285544475970029,0.349232485542878,0.434782608695652,0.909747292418773,0.347826086956522,0.963898916967509,0.181818181818182,0.227272727272727,"coupled","efa_d",215,889
12,10,120,4,0.5,23,22,255,0.255530569442554,0.362869228672522,0.434782608695652,0.891696750902527,0.391304347826087,0.956678700361011,0.227272727272727,0.227272727272727,"coupled","efa_d",215,889
12,10,120,4,0.7,23,22,255,0.335076890580175,0.295158870741601,0.565217391304348,0.884476534296029,0.391304347826087,0.931407942238267,0.227272727272727,0.272727272727273,"coupled","efa_d",215,889
12,10,120,4,0.9,23,22,255,0.336530055256261,0.324571055829259,0.608695652173913,0.866425992779783,0.478260869565217,0.913357400722022,0.227272727272727,0.318181818181818,"coupled","efa_d",215,889
12,10,120,4,1.1,23,22,255,0.330222036479488,0.313264488505374,0.652173913043478,0.84115523465704,0.565217391304348,0.870036101083033,0.227272727272727,0.5,"coupled","efa_d",215,889
12,10,120,4,1.3,23,22,255,0.326787319522769,0.339476840896966,0.695652173913043,0.815884476534296,0.652173913043478,0.848375451263538,0.318181818181818,0.5,"coupled","efa_d",215,889
12,10,120,4,1.5,23,22,255,0.311169731627091,0.311169731627091,0.695652173913043,0.8014440433213,0.695652173913043,0.8014440433213,0.363636363636364,0.5,"coupled","efa_d",215,889
12,10,120,4,1.7,23,22,255,0.32589457658578,0.314756899112169,0.782608695652174,0.765342960288809,0.739130434782609,0.779783393501805,0.409090909090909,0.5,"coupled","efa_d",215,889
12,10,120,4,1.9,23,22,255,0.301203571149074,0.276126395584329,0.826086956521739,0.707581227436823,0.739130434782609,0.736462093862816,0.545454545454545,0.545454545454545,"coupled","efa_d",215,889
12,10,120,4,2.1,23,22,255,0.272207789545877,0.250721426217967,0.826086956521739,0.667870036101083,0.739130434782609,0.703971119133574,0.590909090909091,0.590909090909091,"coupled","efa_d",215,889
12,10,120,4,2.3,23,22,255,0.288173431214673,0.253700442674211,0.869565217391304,0.657039711191336,0.782608695652174,0.675090252707581,0.590909090909091,0.590909090909091,"coupled","efa_d",215,889
12,10,120,4,2.5,23,22,255,0.255844271564518,0.248320987093334,0.869565217391304,0.606498194945848,0.826086956521739,0.631768953068592,0.772727272727273,0.636363636363636,"coupled","efa_d",215,889
12,10,120,4,2.7,23,22,255,0.243016582502063,0.272452735334649,0.869565217391304,0.584837545126354,0.91304347826087,0.595667870036101,0.818181818181818,0.681818181818182,"coupled","efa_d",215,889
12,10,120,4,2.9,23,22,255,0.259870890664593,0.251761378602604,0.91304347826087,0.574007220216607,0.91304347826087,0.55956678700361,0.818181818181818,0.681818181818182,"coupled","efa_d",215,889
20,10,200,4,0.1,21,24,255,0.344011008528412,0.427391315672245,0.285714285714286,0.978494623655914,0.238095238095238,0.996415770609319,0.166666666666667,0.0416666666666667,"coupled","efa_d",597,1531
20,10,200,4,0.3,21,24,255,0.416606700619267,0.476846143238327,0.380952380952381,0.974910394265233,0.285714285714286,0.996415770609319,0.166666666666667,0.0416666666666667,"coupled","efa_d",597,1531
20,10,200,4,0.5,21,24,255,0.400017307775526,0.476846143238327,0.380952380952381,0.971326164874552,0.285714285714286,0.996415770609319,0.166666666666667,0.0416666666666667,"coupled","efa_d",597,1531
20,10,200,4,0.7,21,24,255,0.436763952892985,0.487844248107856,0.476190476190476,0.960573476702509,0.333333333333333,0.992831541218638,0.208333333333333,0.0416666666666667,"coupled","efa_d",597,1531
20,10,200,4,0.9,21,24,255,0.400656940296672,0.620626324728995,0.476190476190476,0.949820788530466,0.523809523809524,0.989247311827957,0.25,0.0416666666666667,"coupled","efa_d",597,1531
20,10,200,4,1.1,21,24,255,0.415876784192634,0.535806102792865,0.523809523809524,0.942652329749104,0.523809523809524,0.974910394265233,0.25,0.166666666666667,"coupled","efa_d",597,1531
20,10,200,4,1.3,21,24,255,0.51821974665936,0.574328522604374,0.666666666666667,0.942652329749104,0.619047619047619,0.967741935483871,0.25,0.166666666666667,"coupled","efa_d",597,1531
20,10,200,4,1.5,21,24,255,0.520102071823025,0.552828524321932,0.714285714285714,0.931899641577061,0.666666666666667,0.953405017921147,0.25,0.25,"coupled","efa_d",597,1531
20,10,200,4,1.7,21,24,255,0.541933732144675,0.507735188819633,0.761904761904762,0.92831541218638,0.666666666666667,0.939068100358423,0.25,0.333333333333333,"coupled","efa_d",597,1531
20,10,200,4,1.9,21,24,255,0.572525388669686,0.561314597324057,0.80952380952381,0.92831541218638,0.761904761904762,0.935483870967742,0.25,0.333333333333333,"coupled","efa_d",597,1531
20,10,200,4,2.1,21,24,255,0.567022091264867,0.523989870281159,0.857142857142857,0.913978494623656,0.761904761904762,0.921146953405018,0.333333333333333,0.375,"coupled","efa_d",597,1531
20,10,200,4,2.3,21,24,255,0.5433249044066,0.529371221990972,0.857142857142857,0.903225806451613,0.80952380952381,0.910394265232975,0.375,0.416666666666667,"coupled","efa_d",597,1531
20,10,200,4,2.5,21,24,255,0.521710639220632,0.521710639220632,0.857142857142857,0.89247311827957,0.857142857142857,0.89247311827957,0.458333333333333,0.458333333333333,"coupled","efa_d",597,1531
20,10,200,4,2.7,21,24,255,0.530118803626421,0.483553653151724,0.904761904761905,0.881720430107527,0.857142857142857,0.870967741935484,0.5,0.5,"coupled","efa_d",597,1531
20,10,200,4,2.9,21,24,255,0.516042352765834,0.478132631752197,0.952380952380952,0.85663082437276,0.904761904761905,0.849462365591398,0.583333333333333,0.541666666666667,"coupled","efa_d",597,1531
30,10,300,4,0.1,25,20,255,0.512572333189195,0.512638893191188,0.32,0.996363636363636,0.28,1,0.05,0,"coupled","efa_d",1346,1884
30,10,300,4,0.3,25,20,255,0.615457454896664,0.512638893191188,0.44,0.996363636363636,0.28,1,0.05,0,"coupled","efa_d",1346,1884
30,10,300,4,0.5,25,20,255,0.676620212793238,0.518716577540107,0.52,0.996363636363636,0.36,0.992727272727273,0.05,0.1,"coupled","efa_d",1346,1884
30,10,300,4,0.7,25,20,255,0.65021159603411,0.562261866969029,0.52,0.992727272727273,0.44,0.989090909090909,0.1,0.15,"coupled","efa_d",1346,1884
30,10,300,4,0.9,25,20,255,0.65021159603411,0.656391466417136,0.52,0.992727272727273,0.56,0.989090909090909,0.1,0.15,"coupled","efa_d",1346,1884
30,10,300,4,1.1,25,20,255,0.708555026662207,0.685579566760685,0.6,0.992727272727273,0.6,0.989090909090909,0.1,0.15,"coupled","efa_d",1346,1884
30,10,300,4,1.3,25,20,255,0.736363238372587,0.693007749061827,0.64,0.992727272727273,0.64,0.985454545454545,0.1,0.2,"coupled","efa_d",1346,1884
30,10,300,4,1.5,25,20,255,0.763388169758248,0.693007749061827,0.68,0.992727272727273,0.64,0.985454545454545,0.1,0.2,"coupled","efa_d",1346,1884
30,10,300,4,1.7,25,20,255,0.763388169758248,0.729049747506188,0.68,0.992727272727273,0.72,0.981818181818182,0.1,0.25,"coupled","efa_d",1346,1884
30,10,300,4,1.9,25,20,255,0.768115483799806,0.790174426551267,0.72,0.989090909090909,0.84,0.978181818181818,0.15,0.25,"coupled","efa_d",1346,1884
30,10,300,4,2.1,25,20,255,0.800197604053897,0.790174426551267,0.8,0.985454545454545,0.84,0.978181818181818,0.15,0.25,"coupled","efa_d",1346,1884
30,10,300,4,2.3,25,20,255,0.807328234398036,0.758446368225708,0.84,0.981818181818182,0.84,0.970909090909091,0.2,0.25,"coupled","efa_d",1346,1884
30,10,300,4,2.5,25,20,255,0.769312150143407,0.769312150143407,0.88,0.967272727272727,0.88,0.967272727272727,0.3,0.3,"coupled","efa_d",1346,1884
30,10,300,4,2.7,25,20,255,0.769312150143407,0.755351778552404,0.88,0.967272727272727,0.88,0.963636363636364,0.3,0.3,"coupled","efa_d",1346,1884
30,10,300,4,2.9,25,20,255,0.767253267372434,0.729207650808511,0.92,0.96,0.88,0.956363636363636,0.3,0.35,"coupled","efa_d",1346,1884
4,3,12,5,0.1,22,23,255,0.181208788249295,0.183864751254088,0.590909090909091,0.726618705035971,0.590909090909091,0.73021582733813,0.391304347826087,0.478260869565217,"weighted","efa_d",66,12
4,3,12,5,0.3,22,23,255,0.144239949901756,0.217646742244204,0.636363636363636,0.633093525179856,0.727272727272727,0.672661870503597,0.478260869565217,0.521739130434783,"weighted","efa_d",66,12
4,3,12,5,0.5,22,23,255,0.166752738968041,0.177233613386152,0.772727272727273,0.546762589928058,0.727272727272727,0.607913669064748,0.608695652173913,0.565217391304348,"weighted","efa_d",66,12
4,3,12,5,0.7,22,23,255,0.182509484982425,0.196249323116204,0.909090909090909,0.435251798561151,0.818181818181818,0.557553956834532,0.652173913043478,0.652173913043478,"weighted","efa_d",66,12
4,3,12,5,0.9,22,23,255,0.159359493948316,0.173828765778977,0.954545454545455,0.327338129496403,0.863636363636364,0.467625899280576,0.826086956521739,0.782608695652174,"weighted","efa_d",66,12
4,3,12,5,1.1,22,23,255,0.134458904240432,0.157705460530332,0.954545454545455,0.26978417266187,0.909090909090909,0.381294964028777,0.869565217391304,0.869565217391304,"weighted","efa_d",66,12
4,3,12,5,1.3,22,23,255,0.115281610113284,0.16819239362164,0.954545454545455,0.226618705035971,1,0.284172661870504,0.869565217391304,0.91304347826087,"weighted","efa_d",66,12
4,3,12,5,1.5,22,23,255,0.091495817557293,0.136245834563223,0.954545454545455,0.176258992805755,1,0.205035971223022,0.956521739130435,0.91304347826087,"weighted","efa_d",66,12
4,3,12,5,1.7,22,23,255,0.110339818217305,0.119715669873762,1,0.143884892086331,1,0.165467625899281,0.956521739130435,0.91304347826087,"weighted","efa_d",66,12
4,3,12,5,1.9,22,23,255,0.0810611901711108,0.0954978621390547,1,0.0827338129496403,1,0.111510791366906,0.956521739130435,1,"weighted","efa_d",66,12
4,3,12,5,2.1,22,23,255,0.0667712895404933,0.0710723443150359,1,0.0575539568345324,1,0.0647482014388489,1,1,"weighted","efa_d",66,12
4,3,12,5,2.3,22,23,255,0.0522384092563825,0.0622400515561235,1,0.0359712230215827,1,0.0503597122302158,1,1,"weighted","efa_d",66,12
4,3,12,5,2.5,22,23,255,0.0401874918725943,0.0548828130969393,1,0.0215827338129496,1,0.039568345323741,1,1,"weighted","efa_d",66,12
4,3,12,5,2.7,22,23,255,0.0162687186397353,0.0401874918725943,1,0.00359712230215827,1,0.0215827338129496,1,1,"weighted","efa_d",66,12
4,3,12,5,2.9,22,23,255,0,0.0327019072605787,1,0,1,0.0143884892086331,1,1,"weighted","efa_d",66,12
8,3,24,5,0.1,24,21,255,0.0576024348581922,0.13029827384139,0.375,0.721014492753623,0.583333333333333,0.648550724637681,0.476190476190476,0.571428571428571,"weighted","efa_d",276,67
8,3,24,5,0.3,24,21,255,0.0874032473672982,0.136748058920085,0.541666666666667,0.615942028985507,0.666666666666667,0.583333333333333,0.619047619047619,0.619047619047619,"weighted","efa_d",276,67
8,3,24,5,0.5,24,21,255,0.0796345848336215,0.149411169188726,0.625,0.521739130434783,0.75,0.52536231884058,0.666666666666667,0.666666666666667,"weighted","efa_d",276,67
8,3,24,5,0.7,24,21,255,0.074766717941884,0.10721410617462,0.708333333333333,0.427536231884058,0.75,0.445652173913043,0.666666666666667,0.666666666666667,"weighted","efa_d",276,67
8,3,24,5,0.9,24,21,255,0.0637468862172703,0.102443034160392,0.75,0.36231884057971,0.791666666666667,0.391304347826087,0.80952380952381,0.714285714285714,"weighted","efa_d",276,67
8,3,24,5,1.1,24,21,255,0.0305108314680999,0.0724997132414356,0.791666666666667,0.257246376811594,0.791666666666667,0.333333333333333,0.80952380952381,0.761904761904762,"weighted","efa_d",276,67
8,3,24,5,1.3,24,21,255,0.00830499217698919,0.0725096997158278,0.791666666666667,0.221014492753623,0.833333333333333,0.286231884057971,0.857142857142857,0.80952380952381,"weighted","efa_d",276,67
8,3,24,5,1.5,24,21,255,-0.0358963216097513,0.117019066519031,0.791666666666667,0.159420289855072,0.916666666666667,0.271739130434783,0.904761904761905,0.80952380952381,"weighted","efa_d",276,67
8,3,24,5,1.7,24,21,255,-0.0496124627275915,0.104580485965731,0.833333333333333,0.108695652173913,0.916666666666667,0.246376811594203,0.952380952380952,0.80952380952381,"weighted","efa_d",276,67
8,3,24,5,1.9,24,21,255,-0.0489130434782609,0.113250674353634,0.875,0.0760869565217391,0.958333333333333,0.206521739130435,0.952380952380952,0.904761904761905,"weighted","efa_d",276,67
8,3,24,5,2.1,24,21,255,0.00699029178925758,0.097053017685624,0.958333333333333,0.0471014492753623,0.958333333333333,0.173913043478261,1,0.904761904761905,"weighted","efa_d",276,67
8,3,24,5,2.3,24,21,255,-0.0456367959527063,0.0666667467902011,0.958333333333333,0.0181159420289855,0.958333333333333,0.119565217391304,1,0.904761904761905,"weighted","efa_d",276,67
8,3,24,5,2.5,24,21,255,-0.0575859231140653,0.0498030426786678,0.958333333333333,0.0144927536231884,0.958333333333333,0.0942028985507246,1,0.904761904761905,"weighted","efa_d",276,67
8,3,24,5,2.7,24,21,255,-0.0938503362779262,0.0471653316859784,0.958333333333333,0.0072463768115942,0.958333333333333,0.0905797101449275,1,0.904761904761905,"weighted","efa_d",276,67
8,3,24,5,2.9,24,21,255,-0.196116135138184,0.0745011159729912,0.958333333333333,0,1,0.0652173913043478,1,0.904761904761905,"weighted","efa_d",276,67
12,3,36,5,0.1,23,22,255,0.169765904980611,0.232908408289127,0.391304347826087,0.848375451263538,0.652173913043478,0.743682310469314,0.181818181818182,0.363636363636364,"weighted","efa_d",630,92
12,3,36,5,0.3,23,22,255,0.163789056716881,0.184978860022288,0.478260869565217,0.783393501805054,0.652173913043478,0.67870036101083,0.318181818181818,0.545454545454545,"weighted","efa_d",630,92
12,3,36,5,0.5,23,22,255,0.0954421066118348,0.157102740403834,0.478260869565217,0.689530685920578,0.652173913043478,0.635379061371841,0.5,0.590909090909091,"weighted","efa_d",630,92
12,3,36,5,0.7,23,22,255,0.114319130651485,0.148406585064058,0.608695652173913,0.602888086642599,0.695652173913043,0.581227436823105,0.590909090909091,0.590909090909091,"weighted","efa_d",630,92
12,3,36,5,0.9,23,22,255,0.128278752284276,0.139736715366929,0.739130434782609,0.501805054151625,0.739130434782609,0.523465703971119,0.681818181818182,0.636363636363636,"weighted","efa_d",630,92
12,3,36,5,1.1,23,22,255,0.0818352766511975,0.127396097735603,0.739130434782609,0.411552346570397,0.782608695652174,0.454873646209386,0.772727272727273,0.681818181818182,"weighted","efa_d",630,92
12,3,36,5,1.3,23,22,255,0.0557893534659777,0.151614435062215,0.782608695652174,0.314079422382672,0.869565217391304,0.407942238267148,0.818181818181818,0.727272727272727,"weighted","efa_d",630,92
12,3,36,5,1.5,23,22,255,0.0216998546476271,0.158913528800625,0.782608695652174,0.252707581227437,0.91304347826087,0.371841155234657,0.863636363636364,0.727272727272727,"weighted","efa_d",630,92
12,3,36,5,1.7,23,22,255,-0.0227218208703198,0.118805071811103,0.782608695652174,0.184115523465704,0.91304347826087,0.285198555956679,0.909090909090909,0.772727272727273,"weighted","efa_d",630,92
12,3,36,5,1.9,23,22,255,0.0106068252706131,0.0888928220699956,0.869565217391304,0.144404332129964,0.91304347826087,0.223826714801444,0.909090909090909,0.863636363636364,"weighted","efa_d",630,92
12,3,36,5,2.1,23,22,255,-0.00326457838993376,0.0717717368011273,0.869565217391304,0.126353790613718,0.91304347826087,0.191335740072202,0.909090909090909,0.863636363636364,"weighted","efa_d",630,92
12,3,36,5,2.3,23,22,255,0.0094686345688022,0.0440496827239951,0.91304347826087,0.0974729241877256,0.91304347826087,0.144404332129964,0.909090909090909,0.909090909090909,"weighted","efa_d",630,92
12,3,36,5,2.5,23,22,255,-0.0191500675483469,0.0239765840214115,0.91304347826087,0.0685920577617329,0.91304347826087,0.115523465703971,1,0.909090909090909,"weighted","efa_d",630,92
12,3,36,5,2.7,23,22,255,-0.0431186366874125,-0.00377745983163828,0.91304347826087,0.0505415162454874,0.91304347826087,0.0830324909747292,1,0.954545454545455,"weighted","efa_d",630,92
12,3,36,5,2.9,23,22,255,-0.0550419686933723,-0.0111442473708994,0.91304347826087,0.0433212996389892,0.91304347826087,0.075812274368231,1,0.954545454545455,"weighted","efa_d",630,92
20,3,60,5,0.1,23,22,255,0.375016349771765,0.289411094321228,0.391304347826087,0.96028880866426,0.521739130434783,0.873646209386282,0,0.227272727272727,"weighted","efa_d",1770,168
20,3,60,5,0.3,23,22,255,0.366413603668913,0.260716898699659,0.434782608695652,0.945848375451264,0.521739130434783,0.851985559566787,0.0909090909090909,0.272727272727273,"weighted","efa_d",1770,168
20,3,60,5,0.5,23,22,255,0.371241833913942,0.292855779950014,0.521739130434783,0.92057761732852,0.652173913043478,0.808664259927798,0.227272727272727,0.272727272727273,"weighted","efa_d",1770,168
20,3,60,5,0.7,23,22,255,0.307541107980977,0.28283930950644,0.608695652173913,0.844765342960289,0.695652173913043,0.772563176895307,0.227272727272727,0.363636363636364,"weighted","efa_d",1770,168
20,3,60,5,0.9,23,22,255,0.264249285510214,0.229364613550799,0.652173913043478,0.779783393501805,0.695652173913043,0.707581227436823,0.272727272727273,0.454545454545455,"weighted","efa_d",1770,168
20,3,60,5,1.1,23,22,255,0.240196221988262,0.208555602981508,0.739130434782609,0.689530685920578,0.739130434782609,0.642599277978339,0.318181818181818,0.590909090909091,"weighted","efa_d",1770,168
20,3,60,5,1.3,23,22,255,0.1841740827779,0.172570438740736,0.739130434782609,0.602888086642599,0.782608695652174,0.541516245487365,0.318181818181818,0.681818181818182,"weighted","efa_d",1770,168
20,3,60,5,1.5,23,22,255,0.133982448368206,0.134729400661765,0.739130434782609,0.512635379061372,0.782608695652174,0.469314079422383,0.545454545454545,0.727272727272727,"weighted","efa_d",1770,168
20,3,60,5,1.7,23,22,255,0.120106182481595,0.105597376596532,0.782608695652174,0.44043321299639,0.782608695652174,0.411552346570397,0.636363636363636,0.727272727272727,"weighted","efa_d",1770,168
20,3,60,5,1.9,23,22,255,0.117031185019247,0.0856108489682522,0.826086956521739,0.386281588447653,0.782608695652174,0.371841155234657,0.727272727272727,0.772727272727273,"weighted","efa_d",1770,168
20,3,60,5,2.1,23,22,255,0.0755812625999099,0.0633838703987818,0.826086956521739,0.303249097472924,0.782608695652174,0.328519855595668,0.772727272727273,0.863636363636364,"weighted","efa_d",1770,168
20,3,60,5,2.3,23,22,255,0.0603146141319371,0.0259100167786134,0.869565217391304,0.223826714801444,0.782608695652174,0.259927797833935,0.863636363636364,0.863636363636364,"weighted","efa_d",1770,168
20,3,60,5,2.5,23,22,255,0.025644081821392,0.0210633947708697,0.869565217391304,0.166064981949458,0.826086956521739,0.205776173285199,0.909090909090909,0.863636363636364,"weighted","efa_d",1770,168
20,3,60,5,2.7,23,22,255,-0.00925284911137344,-0.00824677521128464,0.869565217391304,0.11913357400722,0.826086956521739,0.162454873646209,0.954545454545455,0.909090909090909,"weighted","efa_d",1770,168
20,3,60,5,2.9,23,22,255,-0.0535692146573936,-0.00622319688661533,0.869565217391304,0.075812274368231,0.869565217391304,0.122743682310469,0.954545454545455,1,"weighted","efa_d",1770,168
30,3,90,5,0.1,22,23,255,0.226017274291265,0.294348815616336,0.454545454545455,0.863309352517986,0.318181818181818,0.956834532374101,0.173913043478261,0.173913043478261,"coupled","efa_d",121,260
30,3,90,5,0.3,22,23,255,0.2184515296176,0.276936690321029,0.5,0.830935251798561,0.363636363636364,0.935251798561151,0.260869565217391,0.173913043478261,"coupled","efa_d",121,260
30,3,90,5,0.5,22,23,255,0.221014436385222,0.275603299374595,0.545454545454545,0.805755395683453,0.409090909090909,0.91726618705036,0.304347826086957,0.217391304347826,"coupled","efa_d",121,260
30,3,90,5,0.7,22,23,255,0.224649010091909,0.270661514497201,0.590909090909091,0.780575539568345,0.5,0.87410071942446,0.304347826086957,0.304347826086957,"coupled","efa_d",121,260
30,3,90,5,0.9,22,23,255,0.232144282197807,0.250830708908746,0.636363636363636,0.758992805755396,0.545454545454545,0.834532374100719,0.391304347826087,0.347826086956522,"coupled","efa_d",121,260
30,3,90,5,1.1,22,23,255,0.203798090482789,0.234457350511045,0.636363636363636,0.723021582733813,0.590909090909091,0.79136690647482,0.434782608695652,0.347826086956522,"coupled","efa_d",121,260
30,3,90,5,1.3,22,23,255,0.222512110770845,0.22082313490705,0.727272727272727,0.679856115107914,0.681818181818182,0.712230215827338,0.478260869565217,0.478260869565217,"coupled","efa_d",121,260
30,3,90,5,1.5,22,23,255,0.246956205411859,0.172702133776302,0.818181818181818,0.643884892086331,0.681818181818182,0.640287769784173,0.478260869565217,0.565217391304348,"coupled","efa_d",121,260
30,3,90,5,1.7,22,23,255,0.246401291997482,0.164829850350197,0.863636363636364,0.60431654676259,0.727272727272727,0.586330935251799,0.565217391304348,0.652173913043478,"coupled","efa_d",121,260
30,3,90,5,1.9,22,23,255,0.223843013438095,0.159101223075709,0.863636363636364,0.564748201438849,0.772727272727273,0.532374100719424,0.695652173913043,0.652173913043478,"coupled","efa_d",121,260
30,3,90,5,2.1,22,23,255,0.257619725877578,0.133172139435413,0.954545454545455,0.539568345323741,0.772727272727273,0.482014388489209,0.695652173913043,0.739130434782609,"coupled","efa_d",121,260
30,3,90,5,2.3,22,23,255,0.232231976901193,0.151387017980384,0.954545454545455,0.489208633093525,0.863636363636364,0.420863309352518,0.739130434782609,0.782608695652174,"coupled","efa_d",121,260
30,3,90,5,2.5,22,23,255,0.223361864168253,0.107327636922365,1,0.41726618705036,0.863636363636364,0.327338129496403,0.782608695652174,0.826086956521739,"coupled","efa_d",121,260
30,3,90,5,2.7,22,23,255,0.192978743904128,0.0738253703431308,1,0.345323741007194,0.863636363636364,0.258992805755396,0.826086956521739,0.826086956521739,"coupled","efa_d",121,260
30,3,90,5,2.9,22,23,255,0.184162223496586,0.108688898473607,1,0.323741007194245,0.954545454545455,0.212230215827338,0.869565217391304,0.869565217391304,"coupled","efa_d",121,260
4,6,24,5,0.1,21,24,255,0.176385309278594,0.0527980717897434,0.523809523809524,0.774193548387097,0.380952380952381,0.71326164874552,0.25,0.458333333333333,"weighted","efa_d",276,61
4,6,24,5,0.3,21,24,255,0.180820221455597,0.112360820100717,0.619047619047619,0.709677419354839,0.571428571428571,0.6415770609319,0.333333333333333,0.458333333333333,"weighted","efa_d",276,61
4,6,24,5,0.5,21,24,255,0.249422661480338,0.117569898023713,0.857142857142857,0.623655913978495,0.666666666666667,0.562724014336918,0.458333333333333,0.5,"weighted","efa_d",276,61
4,6,24,5,0.7,21,24,255,0.195965450417405,0.0859807087781489,0.857142857142857,0.526881720430108,0.666666666666667,0.50179211469534,0.666666666666667,0.541666666666667,"weighted","efa_d",276,61
4,6,24,5,0.9,21,24,255,0.164181047326012,0.152371351464055,0.904761904761905,0.408602150537634,0.857142857142857,0.437275985663082,0.75,0.625,"weighted","efa_d",276,61
4,6,24,5,1.1,21,24,255,0.177004235718156,0.178546299269191,0.952380952380952,0.379928315412186,0.952380952380952,0.383512544802867,0.75,0.666666666666667,"weighted","efa_d",276,61
4,6,24,5,1.3,21,24,255,0.169674557398489,0.146547313043494,1,0.297491039426523,0.952380952380952,0.308243727598566,0.875,0.666666666666667,"weighted","efa_d",276,61
4,6,24,5,1.5,21,24,255,0.152763281521595,0.122026202744614,1,0.254480286738351,0.952380952380952,0.25089605734767,0.875,0.708333333333333,"weighted","efa_d",276,61
4,6,24,5,1.7,21,24,255,0.137175815292184,0.132874559190318,1,0.21505376344086,1,0.204301075268817,0.875,0.708333333333333,"weighted","efa_d",276,61
4,6,24,5,1.9,21,24,255,0.110693555665253,0.118248656220831,1,0.150537634408602,1,0.168458781362007,1,0.791666666666667,"weighted","efa_d",276,61
