"nF","ipf","total_items","rep","method","z_threshold","mcc","sens","spec","noise_flagged","oracle_mcc"
4,10,40,1,"efa_d_cf",1.3,0.123167369917109,0.652173913043478,0.577617328519856,0.5,0.222948304910841
4,10,40,1,"efa_d_cf",1.5,0.118542534962171,0.695652173913043,0.527075812274368,0.636363636363636,0.222948304910841
4,10,40,1,"efa_d_cf",1.7,0.120740900365193,0.739130434782609,0.487364620938628,0.636363636363636,0.222948304910841
4,10,40,1,"efa_d_cf",1.9,0.0965946367506053,0.739130434782609,0.44043321299639,0.681818181818182,0.222948304910841
4,10,40,1,"efa_d_cf",2.1,0.0818352766511975,0.739130434782609,0.411552346570397,0.681818181818182,0.222948304910841
4,10,40,1,"efa_d_cf",2.3,0.0947182934838122,0.782608695652174,0.389891696750903,0.727272727272727,0.222948304910841
4,10,40,1,"efa_d_cf",2.5,0.106380130850005,0.826086956521739,0.364620938628159,0.772727272727273,0.222948304910841
4,10,40,1,"efa_d_cf",2.7,0.101029483815765,0.826086956521739,0.353790613718412,0.818181818181818,0.222948304910841
4,10,40,1,"efa_d_cf",2.9,0.118833904490507,0.869565217391304,0.339350180505415,0.818181818181818,0.222948304910841
4,10,40,1,"iterative",0.1,0.169765904980611,0.391304347826087,0.848375451263538,0.181818181818182,0.230425049729935
4,10,40,1,"iterative",0.3,0.116215557940132,0.391304347826087,0.790613718411552,0.227272727272727,0.230425049729935
4,10,40,1,"iterative",0.5,0.122087595463214,0.478260869565217,0.729241877256318,0.272727272727273,0.230425049729935
4,10,40,1,"iterative",0.7,0.199994119814114,0.652173913043478,0.700361010830325,0.272727272727273,0.230425049729935
4,10,40,1,"iterative",0.9,0.182829171692671,0.695652173913043,0.63898916967509,0.318181818181818,0.230425049729935
4,10,40,1,"iterative",1.1,0.136244722362207,0.695652173913043,0.55956678700361,0.545454545454545,0.230425049729935
4,10,40,1,"iterative",1.3,0.124501060358445,0.739130434782609,0.494584837545126,0.681818181818182,0.230425049729935
4,10,40,1,"iterative",1.5,0.129224781552377,0.782608695652174,0.458483754512635,0.772727272727273,0.230425049729935
4,10,40,1,"iterative",1.7,0.131207087978068,0.826086956521739,0.415162454873646,0.772727272727273,0.230425049729935
4,10,40,1,"iterative",1.9,0.142980449990256,0.869565217391304,0.389891696750903,0.772727272727273,0.230425049729935
4,10,40,1,"iterative",2.1,0.147279730263822,0.91304347826087,0.346570397111913,0.818181818181818,0.230425049729935
4,10,40,1,"iterative",2.3,0.138965876273043,0.91304347826087,0.328519855595668,0.863636363636364,0.230425049729935
4,10,40,1,"iterative",2.5,0.154964436601568,0.956521739130435,0.306859205776173,0.863636363636364,0.230425049729935
4,10,40,1,"iterative",2.7,0.16488671804662,1,0.267148014440433,0.863636363636364,0.230425049729935
4,10,40,1,"iterative",2.9,0.154519564094688,1,0.24187725631769,0.863636363636364,0.230425049729935
4,10,40,1,"pf_mean",0.1,0.141103466430783,0.391304347826087,0.819494584837545,0.227272727272727,0.202229078107797
4,10,40,1,"pf_mean",0.3,0.104386951643997,0.434782608695652,0.740072202166065,0.272727272727273,0.202229078107797
4,10,40,1,"pf_mean",0.5,0.116512199719827,0.565217391304348,0.646209386281588,0.409090909090909,0.202229078107797
4,10,40,1,"pf_mean",0.7,0.130279682514627,0.695652173913043,0.548736462093863,0.545454545454545,0.202229078107797
4,10,40,1,"pf_mean",0.9,0.132891203158862,0.782608695652174,0.465703971119134,0.636363636363636,0.202229078107797
4,10,40,1,"pf_mean",1.1,0.184129372465194,0.91304347826087,0.425992779783394,0.681818181818182,0.202229078107797
4,10,40,1,"pf_mean",1.3,0.202229078107797,1,0.357400722021661,0.681818181818182,0.202229078107797
4,10,40,1,"pf_mean",1.5,0.169323393782009,1,0.277978339350181,0.681818181818182,0.202229078107797
4,10,40,1,"pf_mean",1.7,0.138045779627226,1,0.202166064981949,0.818181818181818,0.202229078107797
4,10,40,1,"pf_mean",1.9,0.113023136484207,1,0.144404332129964,0.863636363636364,0.202229078107797
4,10,40,1,"pf_mean",2.1,0.096051196403405,1,0.108303249097473,0.909090909090909,0.202229078107797
4,10,40,1,"pf_mean",2.3,0.0830324909747292,1,0.0830324909747292,0.909090909090909,0.202229078107797
4,10,40,1,"pf_mean",2.5,0.0613274294109778,1,0.0469314079422383,1,0.202229078107797
4,10,40,1,"pf_mean",2.7,0.0506755876609777,1,0.0324909747292419,1,0.202229078107797
4,10,40,1,"pf_mean",2.9,0.0445388750248001,1,0.0252707581227437,1,0.202229078107797
4,10,40,1,"pf_comb_l0.5",0.1,0.068083325404993,0.826086956521739,0.288808664259928,0.818181818181818,0.104721322622266
4,10,40,1,"pf_comb_l0.5",0.3,0.0415852193286985,0.869565217391304,0.191335740072202,0.863636363636364,0.104721322622266
4,10,40,1,"pf_comb_l0.5",0.5,0.0440496827239951,0.91304347826087,0.144404332129964,0.909090909090909,0.104721322622266
4,10,40,1,"pf_comb_l0.5",0.7,0.104721322622266,1,0.126353790613718,0.909090909090909,0.104721322622266
4,10,40,1,"pf_comb_l0.5",0.9,0.0849718577324175,1,0.0866425992779783,0.909090909090909,0.104721322622266
4,10,40,1,"pf_comb_l0.5",1.1,0.070624482150649,1,0.0613718411552347,0.954545454545455,0.104721322622266
4,10,40,1,"pf_comb_l0.5",1.3,0.0588191050930482,1,0.0433212996389892,0.954545454545455,0.104721322622266
4,10,40,1,"pf_comb_l0.5",1.5,0.0562174904355579,1,0.0397111913357401,0.954545454545455,0.104721322622266
4,10,40,1,"pf_comb_l0.5",1.7,0.0476955214504563,1,0.0288808664259928,0.954545454545455,0.104721322622266
4,10,40,1,"pf_comb_l0.5",1.9,0.0236064618293139,1,0.0072202166064982,1,0.104721322622266
4,10,40,1,"pf_comb_l0.5",2.1,0.0236064618293139,1,0.0072202166064982,1,0.104721322622266
4,10,40,1,"pf_comb_l0.5",2.3,0.0236064618293139,1,0.0072202166064982,1,0.104721322622266
4,10,40,1,"pf_comb_l0.5",2.5,0.0166643523339933,1,0.0036101083032491,1,0.104721322622266
4,10,40,1,"pf_comb_l0.5",2.7,0,1,0,1,0.104721322622266
4,10,40,1,"pf_comb_l0.5",2.9,0,1,0,1,0.104721322622266
4,10,40,1,"pf_comb_l1.0",0.1,-0.0407133834117305,0.869565217391304,0.0866425992779783,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",0.3,0.0728007296146785,1,0.0649819494584837,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",0.5,0.0613274294109778,1,0.0469314079422383,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",0.7,0.0588191050930482,1,0.0433212996389892,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",0.9,0.0375144019744936,1,0.0180505415162455,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",1.1,0.033497174341244,1,0.0144404332129964,0.954545454545455,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",1.3,0.0236064618293139,1,0.0072202166064982,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",1.5,0.0166643523339933,1,0.0036101083032491,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",1.7,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",1.9,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",2.1,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",2.3,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",2.5,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",2.7,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.0",2.9,0,1,0,1,0.0728007296146785
4,10,40,1,"pf_comb_l1.5",0.1,0.0506755876609777,1,0.0324909747292419,0.954545454545455,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",0.3,0.0476955214504563,1,0.0288808664259928,0.954545454545455,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",0.5,0.0411647984586021,1,0.0216606498194946,0.954545454545455,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",0.7,0.0236064618293139,1,0.0072202166064982,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",0.9,0.0166643523339933,1,0.0036101083032491,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",1.1,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",1.3,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",1.5,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",1.7,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",1.9,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",2.1,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",2.3,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",2.5,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",2.7,0,1,0,1,0.0661069671360978
4,10,40,1,"pf_comb_l1.5",2.9,0,1,0,1,0.0661069671360978
4,10,40,1,"proplow_fz0.5",0.1,0.0126382210980347,0.956521739130435,0.0541516245487365,0.954545454545455,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.2,0.0126382210980347,0.956521739130435,0.0541516245487365,0.954545454545455,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.3,0.0126382210980347,0.956521739130435,0.0541516245487365,0.954545454545455,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.4,0.0268441185370553,0.652173913043478,0.397111913357401,0.681818181818182,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.5,0.0268441185370553,0.652173913043478,0.397111913357401,0.681818181818182,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.6,0.0268441185370553,0.652173913043478,0.397111913357401,0.681818181818182,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.7,0.0989012555096402,0.217391304347826,0.898916967509025,0.227272727272727,0.0989012555096402
4,10,40,1,"proplow_fz0.5",0.8,0.0989012555096402,0.217391304347826,0.898916967509025,0.227272727272727,0.0989012555096402
4,10,40,1,"proplow_fz1.0",0.1,0.0506755876609777,1,0.0324909747292419,0.954545454545455,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.2,0.0506755876609777,1,0.0324909747292419,0.954545454545455,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.3,0.0506755876609777,1,0.0324909747292419,0.954545454545455,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.4,0.117101254780787,0.91304347826087,0.28158844765343,0.727272727272727,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.5,0.117101254780787,0.91304347826087,0.28158844765343,0.727272727272727,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.6,0.117101254780787,0.91304347826087,0.28158844765343,0.727272727272727,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.7,0.137812586144016,0.391304347826087,0.815884476534296,0.272727272727273,0.137812586144016
4,10,40,1,"proplow_fz1.0",0.8,0.137812586144016,0.391304347826087,0.815884476534296,0.272727272727273,0.137812586144016
4,10,40,1,"proplow_fz1.5",0.1,0.0166643523339933,1,0.0036101083032491,1,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.2,0.0166643523339933,1,0.0036101083032491,1,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.3,0.0166643523339933,1,0.0036101083032491,1,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.4,0.0717717368011273,0.91304347826087,0.191335740072202,0.863636363636364,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.5,0.0717717368011273,0.91304347826087,0.191335740072202,0.863636363636364,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.6,0.0717717368011273,0.91304347826087,0.191335740072202,0.863636363636364,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.7,0.180254912871257,0.565217391304348,0.740072202166065,0.272727272727273,0.180254912871257
4,10,40,1,"proplow_fz1.5",0.8,0.180254912871257,0.565217391304348,0.740072202166065,0.272727272727273,0.180254912871257
4,10,40,1,"proplow_fz2.0",0.1,0,1,0,1,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.2,0,1,0,1,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.3,0,1,0,1,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.4,0.108080419398156,1,0.133574007220217,0.863636363636364,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.5,0.108080419398156,1,0.133574007220217,0.863636363636364,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.6,0.108080419398156,1,0.133574007220217,0.863636363636364,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.7,0.161578245345525,0.652173913043478,0.642599277978339,0.409090909090909,0.161578245345525
4,10,40,1,"proplow_fz2.0",0.8,0.161578245345525,0.652173913043478,0.642599277978339,0.409090909090909,0.161578245345525
8,10,80,1,"std",0.1,0.143236001365198,0.434782608695652,0.790613718411552,0.409090909090909,0.243851768537405
8,10,80,1,"std",0.3,0.177830551150042,0.521739130434783,0.768953068592058,0.454545454545455,0.243851768537405
8,10,80,1,"std",0.5,0.180254912871257,0.565217391304348,0.740072202166065,0.5,0.243851768537405
8,10,80,1,"std",0.7,0.224077278904686,0.695652173913043,0.700361010830325,0.681818181818182,0.243851768537405
8,10,80,1,"std",0.9,0.227599574086329,0.739130434782609,0.671480144404332,0.727272727272727,0.243851768537405
8,10,80,1,"std",1.1,0.229628351562199,0.782608695652174,0.63898916967509,0.772727272727273,0.243851768537405
8,10,80,1,"std",1.3,0.216086902744796,0.782608695652174,0.617328519855596,0.818181818181818,0.243851768537405
8,10,80,1,"std",1.5,0.217833516957807,0.826086956521739,0.581227436823105,0.818181818181818,0.243851768537405
8,10,80,1,"std",1.7,0.224689054447157,0.869565217391304,0.552346570397112,0.818181818181818,0.243851768537405
8,10,80,1,"std",1.9,0.236124144854936,0.91304347826087,0.530685920577617,0.818181818181818,0.243851768537405
8,10,80,1,"std",2.1,0.221149133517122,0.91304347826087,0.501805054151625,0.818181818181818,0.243851768537405
8,10,80,1,"std",2.3,0.208493025436343,0.91304347826087,0.476534296028881,0.863636363636364,0.243851768537405
8,10,80,1,"std",2.5,0.218121964255996,0.956521739130435,0.447653429602888,0.863636363636364,0.243851768537405
8,10,80,1,"std",2.7,0.193253744435536,0.956521739130435,0.393501805054152,0.863636363636364,0.243851768537405
8,10,80,1,"std",2.9,0.191632249665536,0.956521739130435,0.389891696750903,0.863636363636364,0.243851768537405
8,10,80,1,"std_cf",0.1,0.143236001365198,0.434782608695652,0.790613718411552,0.409090909090909,0.269235640116357
8,10,80,1,"std_cf",0.3,0.232234061827498,0.608695652173913,0.772563176895307,0.5,0.269235640116357
8,10,80,1,"std_cf",0.5,0.260613611495605,0.695652173913043,0.747292418772563,0.545454545454545,0.269235640116357
8,10,80,1,"std_cf",0.7,0.269235640116357,0.782608695652174,0.696750902527076,0.681818181818182,0.269235640116357
8,10,80,1,"std_cf",0.9,0.246258524574869,0.782608695652174,0.664259927797834,0.727272727272727,0.269235640116357
8,10,80,1,"std_cf",1.1,0.222782318554424,0.782608695652174,0.628158844765343,0.772727272727273,0.269235640116357
8,10,80,1,"std_cf",1.3,0.209530771549524,0.782608695652174,0.606498194945848,0.818181818181818,0.269235640116357
8,10,80,1,"std_cf",1.5,0.211656930311768,0.826086956521739,0.570397111913357,0.818181818181818,0.269235640116357
8,10,80,1,"std_cf",1.7,0.199612151049037,0.826086956521739,0.548736462093863,0.818181818181818,0.269235640116357
8,10,80,1,"std_cf",1.9,0.211066754173479,0.869565217391304,0.527075812274368,0.863636363636364,0.269235640116357
8,10,80,1,"std_cf",2.1,0.221149133517122,0.91304347826087,0.501805054151625,0.863636363636364,0.269235640116357
8,10,80,1,"std_cf",2.3,0.204942426993223,0.91304347826087,0.469314079422383,0.863636363636364,0.269235640116357
8,10,80,1,"std_cf",2.5,0.219824172757517,0.956521739130435,0.451263537906137,0.863636363636364,0.269235640116357
8,10,80,1,"std_cf",2.7,0.20142077382963,0.956521739130435,0.411552346570397,0.863636363636364,0.269235640116357
8,10,80,1,"std_cf",2.9,0.185180227775935,0.956521739130435,0.375451263537906,0.909090909090909,0.269235640116357
8,10,80,1,"efa_d",0.1,0.299106226176928,0.434782608695652,0.916967509025271,0.318181818181818,0.401986637437573
8,10,80,1,"efa_d",0.3,0.298399032769176,0.478260869565217,0.898916967509025,0.454545454545455,0.401986637437573
8,10,80,1,"efa_d",0.5,0.305502063883746,0.521739130434783,0.884476534296029,0.454545454545455,0.401986637437573
8,10,80,1,"efa_d",0.7,0.321536243538131,0.608695652173913,0.855595667870036,0.5,0.401986637437573
8,10,80,1,"efa_d",0.9,0.33502487345555,0.695652173913043,0.823104693140794,0.5,0.401986637437573
8,10,80,1,"efa_d",1.1,0.318282088029535,0.739130434782609,0.783393501805054,0.636363636363636,0.401986637437573
8,10,80,1,"efa_d",1.3,0.285212362258923,0.739130434782609,0.747292418772563,0.727272727272727,0.401986637437573
8,10,80,1,"efa_d",1.5,0.348633689597283,0.869565217391304,0.736462093862816,0.727272727272727,0.401986637437573
8,10,80,1,"efa_d",1.7,0.34857816667324,0.91304347826087,0.707581227436823,0.727272727272727,0.401986637437573
8,10,80,1,"efa_d",1.9,0.318973980148853,0.91304347826087,0.667870036101083,0.727272727272727,0.401986637437573
8,10,80,1,"efa_d",2.1,0.306570092591976,0.91304347826087,0.649819494584838,0.727272727272727,0.401986637437573
8,10,80,1,"efa_d",2.3,0.290123389350208,0.91304347826087,0.624548736462094,0.772727272727273,0.401986637437573
8,10,80,1,"efa_d",2.5,0.274842861243397,0.956521739130435,0.55956678700361,0.818181818181818,0.401986637437573
8,10,80,1,"efa_d",2.7,0.261181535536394,0.956521739130435,0.534296028880866,0.818181818181818,0.401986637437573
8,10,80,1,"efa_d",2.9,0.23902279967687,0.956521739130435,0.490974729241877,0.863636363636364,0.401986637437573
8,10,80,1,"efa_d_cf",0.1,0.331719992120407,0.478260869565217,0.916967509025271,0.363636363636364,0.423012074363557
8,10,80,1,"efa_d_cf",0.3,0.298399032769176,0.478260869565217,0.898916967509025,0.409090909090909,0.423012074363557
8,10,80,1,"efa_d_cf",0.5,0.299990305179109,0.521739130434783,0.88086642599278,0.409090909090909,0.423012074363557
8,10,80,1,"efa_d_cf",0.7,0.326416243185084,0.608695652173913,0.859205776173285,0.454545454545455,0.423012074363557
8,10,80,1,"efa_d_cf",0.9,0.308678285811865,0.652173913043478,0.823104693140794,0.454545454545455,0.423012074363557
8,10,80,1,"efa_d_cf",1.1,0.332946851982611,0.739130434782609,0.797833935018051,0.545454545454545,0.423012074363557
8,10,80,1,"efa_d_cf",1.3,0.33271064053513,0.782608695652174,0.772563176895307,0.590909090909091,0.423012074363557
8,10,80,1,"efa_d_cf",1.5,0.327678917732259,0.826086956521739,0.740072202166065,0.727272727272727,0.423012074363557
8,10,80,1,"efa_d_cf",1.7,0.354357142528323,0.91304347826087,0.714801444043321,0.727272727272727,0.423012074363557
8,10,80,1,"efa_d_cf",1.9,0.334690793541759,0.91304347826087,0.689530685920578,0.727272727272727,0.423012074363557
8,10,80,1,"efa_d_cf",2.1,0.316445573152737,0.91304347826087,0.664259927797834,0.772727272727273,0.423012074363557
8,10,80,1,"efa_d_cf",2.3,0.297049743439058,0.91304347826087,0.635379061371841,0.772727272727273,0.423012074363557
8,10,80,1,"efa_d_cf",2.5,0.29767205671706,0.956521739130435,0.59927797833935,0.772727272727273,0.423012074363557
8,10,80,1,"efa_d_cf",2.7,0.274842861243397,0.956521739130435,0.55956678700361,0.772727272727273,0.423012074363557
8,10,80,1,"efa_d_cf",2.9,0.25738516576353,0.956521739130435,0.527075812274368,0.772727272727273,0.423012074363557
8,10,80,1,"iterative",0.1,0.313765634381716,0.434782608695652,0.924187725631769,0.363636363636364,0.387851200753414
8,10,80,1,"iterative",0.3,0.317681152823821,0.478260869565217,0.909747292418773,0.409090909090909,0.387851200753414
8,10,80,1,"iterative",0.5,0.299990305179109,0.521739130434783,0.88086642599278,0.454545454545455,0.387851200753414
8,10,80,1,"iterative",0.7,0.312103501765903,0.608695652173913,0.848375451263538,0.545454545454545,0.387851200753414
8,10,80,1,"iterative",0.9,0.31884263360393,0.695652173913043,0.808664259927798,0.545454545454545,0.387851200753414
8,10,80,1,"iterative",1.1,0.33271064053513,0.782608695652174,0.772563176895307,0.636363636363636,0.387851200753414
8,10,80,1,"iterative",1.3,0.322558705607262,0.782608695652174,0.76173285198556,0.636363636363636,0.387851200753414
8,10,80,1,"iterative",1.5,0.312622140441449,0.826086956521739,0.72202166064982,0.681818181818182,0.387851200753414
8,10,80,1,"iterative",1.7,0.27724593257003,0.826086956521739,0.675090252707581,0.681818181818182,0.387851200753414
8,10,80,1,"iterative",1.9,0.25763206199059,0.826086956521739,0.646209386281588,0.681818181818182,0.387851200753414
8,10,80,1,"iterative",2.1,0.283366784034118,0.91304347826087,0.613718411552347,0.681818181818182,0.387851200753414
8,10,80,1,"iterative",2.3,0.264006592838465,0.91304347826087,0.581227436823105,0.772727272727273,0.387851200753414
8,10,80,1,"iterative",2.5,0.243851768537405,0.91304347826087,0.545126353790614,0.818181818181818,0.387851200753414
8,10,80,1,"iterative",2.7,0.249921873345461,0.956521739130435,0.512635379061372,0.818181818181818,0.387851200753414
8,10,80,1,"iterative",2.9,0.223248443678847,0.956521739130435,0.458483754512635,0.863636363636364,0.387851200753414
8,10,80,1,"pf_mean",0.1,0.342278488113825,0.521739130434783,0.906137184115523,0.363636363636364,0.369882885311391
8,10,80,1,"pf_mean",0.3,0.334799983728043,0.652173913043478,0.844765342960289,0.5,0.369882885311391
8,10,80,1,"pf_mean",0.5,0.346964763430214,0.782608695652174,0.787003610108303,0.681818181818182,0.369882885311391
