"nFactors","total_items","rep_id","z_threshold","mcc","sensitivity","specificity","tp","tn","fp","fn"
24,152,4,0.9,0.493215425068607,0.433333333333333,0.9625,26,231,9,34
24,152,4,1.1,0.494735108529468,0.483333333333333,0.945833333333333,29,227,13,31
24,152,4,1.3,0.514295634824952,0.55,0.929166666666667,33,223,17,27
24,152,4,1.5,0.511292538164718,0.566666666666667,0.920833333333333,34,221,19,26
24,152,4,1.7,0.522558060482946,0.6,0.9125,36,219,21,24
24,152,4,1.9,0.512618836986994,0.633333333333333,0.891666666666667,38,214,26,22
24,152,4,2.1,0.532128124001758,0.7,0.870833333333333,42,209,31,18
24,152,4,2.3,0.543603559356221,0.783333333333333,0.833333333333333,47,200,40,13
24,152,4,2.5,0.573259491120015,0.85,0.816666666666667,51,196,44,9
24,152,4,2.7,0.586185066204951,0.9,0.795833333333333,54,191,49,6
24,152,4,2.9,0.57888373874097,0.933333333333333,0.766666666666667,56,184,56,4
24,152,5,0.1,0.542720420239974,0.383333333333333,0.991666666666667,23,238,2,37
24,152,5,0.3,0.583333333333333,0.45,0.9875,27,237,3,33
24,152,5,0.5,0.543322356285504,0.45,0.975,27,234,6,33
24,152,5,0.7,0.545132838233723,0.466666666666667,0.970833333333333,28,233,7,32
24,152,5,0.9,0.586291262732893,0.516666666666667,0.970833333333333,31,233,7,29
24,152,5,1.1,0.61715603343261,0.583333333333333,0.9625,35,231,9,25
24,152,5,1.3,0.609835154075188,0.6,0.954166666666667,36,229,11,24
24,152,5,1.5,0.591227450330049,0.666666666666667,0.920833333333333,40,221,19,20
24,152,5,1.7,0.61959917196776,0.733333333333333,0.908333333333333,44,218,22,16
24,152,5,1.9,0.648652530717471,0.8,0.895833333333333,48,215,25,12
24,152,5,2.1,0.665998099190472,0.85,0.883333333333333,51,212,28,9
24,152,5,2.3,0.665663637184554,0.866666666666667,0.875,52,210,30,8
24,152,5,2.5,0.666242181897818,0.9,0.858333333333333,54,206,34,6
24,152,5,2.7,0.650355836688827,0.916666666666667,0.8375,55,201,39,5
24,152,5,2.9,0.598854626939812,0.916666666666667,0.795833333333333,55,191,49,5
24,152,6,0.1,0.512569285782198,0.366666666666667,0.9875,22,237,3,38
24,152,6,0.3,0.555555555555556,0.433333333333333,0.983333333333333,26,236,4,34
24,152,6,0.5,0.623442463745178,0.533333333333333,0.979166666666667,32,235,5,28
24,152,6,0.7,0.640711607227748,0.6,0.966666666666667,36,232,8,24
24,152,6,0.9,0.642967513606697,0.616666666666667,0.9625,37,231,9,23
24,152,6,1.1,0.616737055508627,0.633333333333333,0.945833333333333,38,227,13,22
24,152,6,1.3,0.646095738380922,0.683333333333333,0.941666666666667,41,226,14,19
24,152,6,1.5,0.703807683134339,0.783333333333333,0.933333333333333,47,224,16,13
24,152,6,1.7,0.695696993053778,0.783333333333333,0.929166666666667,47,223,17,13
24,152,6,1.9,0.677229050543504,0.8,0.9125,48,219,21,12
24,152,6,2.1,0.679191453721082,0.85,0.891666666666667,51,214,26,9
24,152,6,2.3,0.666242181897818,0.9,0.858333333333333,54,206,34,6
24,152,6,2.5,0.652059472000168,0.933333333333333,0.829166666666667,56,199,41,4
24,152,6,2.7,0.609891723115489,0.95,0.783333333333333,57,188,52,3
24,152,6,2.9,0.591149915342159,0.966666666666667,0.754166666666667,58,181,59,2
24,152,7,0.1,0.32397151488602,0.183333333333333,0.9875,11,237,3,49
24,152,7,0.3,0.363451882821868,0.216666666666667,0.9875,13,237,3,47
24,152,7,0.5,0.383202268094912,0.25,0.983333333333333,15,236,4,45
24,152,7,0.7,0.422115882408869,0.316666666666667,0.975,19,234,6,41
24,152,7,0.9,0.5,0.4,0.975,24,234,6,36
24,152,7,1.1,0.518751375933811,0.5,0.95,30,228,12,30
24,152,7,1.3,0.603022689155527,0.65,0.933333333333333,39,224,16,21
24,152,7,1.5,0.641492986429815,0.7,0.933333333333333,42,224,16,18
24,152,7,1.7,0.650343446183658,0.733333333333333,0.925,44,222,18,16
24,152,7,1.9,0.629231796264852,0.783333333333333,0.891666666666667,47,214,26,13
24,152,7,2.1,0.604446323118084,0.833333333333333,0.85,50,204,36,10
24,152,7,2.3,0.571085995316662,0.833333333333333,0.825,50,198,42,10
24,152,7,2.5,0.570663708495977,0.866666666666667,0.804166666666667,52,193,47,8
24,152,7,2.7,0.561655056040346,0.916666666666667,0.7625,55,183,57,5
24,152,7,2.9,0.536089344101419,0.933333333333333,0.725,56,174,66,4
24,152,8,0.1,0.497607978401115,0.366666666666667,0.983333333333333,22,236,4,38
24,152,8,0.3,0.555555555555556,0.433333333333333,0.983333333333333,26,236,4,34
24,152,8,0.5,0.543322356285504,0.45,0.975,27,234,6,33
24,152,8,0.7,0.507752400289747,0.45,0.9625,27,231,9,33
24,152,8,0.9,0.496726515829491,0.45,0.958333333333333,27,230,10,33
24,152,8,1.1,0.536774032210737,0.533333333333333,0.945833333333333,32,227,13,28
24,152,8,1.3,0.541056753239641,0.55,0.941666666666667,33,226,14,27
24,152,8,1.5,0.559016994374947,0.583333333333333,0.9375,35,225,15,25
24,152,8,1.7,0.594560260032828,0.65,0.929166666666667,39,223,17,21
24,152,8,1.9,0.578187757505821,0.65,0.920833333333333,39,221,19,21
24,152,8,2.1,0.575600200589302,0.666666666666667,0.9125,40,219,21,20
24,152,8,2.3,0.565275157827403,0.7,0.891666666666667,42,214,26,18
24,152,8,2.5,0.545051939117336,0.7,0.879166666666667,42,211,29,18
24,152,8,2.7,0.514634894829001,0.716666666666667,0.85,43,204,36,17
24,152,8,2.9,0.519815328733463,0.766666666666667,0.825,46,198,42,14
24,152,9,0.1,0.344123600805843,0.2,0.9875,12,237,3,48
24,152,9,0.3,0.417416756317672,0.266666666666667,0.9875,16,237,3,44
24,152,9,0.5,0.43475559389443,0.3,0.983333333333333,18,236,4,42
24,152,9,0.7,0.408749410829487,0.316666666666667,0.970833333333333,19,233,7,41
24,152,9,0.9,0.46342200977293,0.4,0.9625,24,231,9,36
24,152,9,1.1,0.514804854737733,0.483333333333333,0.954166666666667,29,229,11,31
24,152,9,1.3,0.56398288685149,0.566666666666667,0.945833333333333,34,227,13,26
24,152,9,1.5,0.586284653224769,0.65,0.925,39,222,18,21
24,152,9,1.7,0.614328923690763,0.716666666666667,0.9125,43,219,21,17
24,152,9,1.9,0.59707345488333,0.75,0.8875,45,213,27,15
24,152,9,2.1,0.584178230119417,0.783333333333333,0.8625,47,207,33,13
24,152,9,2.3,0.573288209127865,0.8,0.845833333333333,48,203,37,12
24,152,9,2.5,0.553013653692717,0.816666666666667,0.820833333333333,49,197,43,11
24,152,9,2.7,0.528813150104746,0.85,0.779166666666667,51,187,53,9
24,152,9,2.9,0.548876626634393,0.9,0.7625,54,183,57,6
24,152,10,0.1,0.42059551209603,0.233333333333333,0.995833333333333,14,239,1,46
24,152,10,0.3,0.437625736458983,0.25,0.995833333333333,15,239,1,45
24,152,10,0.5,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
24,152,10,0.7,0.469807979726958,0.366666666666667,0.975,22,234,6,38
24,152,10,0.9,0.46342200977293,0.4,0.9625,24,231,9,36
24,152,10,1.1,0.518751375933811,0.5,0.95,30,228,12,30
24,152,10,1.3,0.541561276888692,0.583333333333333,0.929166666666667,35,223,17,25
24,152,10,1.5,0.54013147775426,0.65,0.9,39,216,24,21
24,152,10,1.7,0.519014890804163,0.65,0.8875,39,213,27,21
24,152,10,1.9,0.538536841659474,0.7,0.875,42,210,30,18
24,152,10,2.1,0.52181941998627,0.733333333333333,0.845833333333333,44,203,37,16
24,152,10,2.3,0.532704823409106,0.783333333333333,0.825,47,198,42,13
24,152,10,2.5,0.573259491120015,0.85,0.816666666666667,51,196,44,9
24,152,10,2.7,0.546323519313513,0.866666666666667,0.783333333333333,52,188,52,8
24,152,10,2.9,0.552824119134512,0.916666666666667,0.754166666666667,55,181,59,5
25,162,1,0.1,0.371390676354104,0.166666666666667,1,10,240,0,50
25,162,1,0.3,0.44249767886871,0.233333333333333,1,14,240,0,46
25,162,1,0.5,0.474712663277541,0.266666666666667,1,16,240,0,44
25,162,1,0.7,0.562624886216321,0.366666666666667,1,22,240,0,38
25,162,1,0.9,0.584395291855485,0.433333333333333,0.991666666666667,26,238,2,34
25,162,1,1.1,0.596814705165041,0.466666666666667,0.9875,28,237,3,32
25,162,1,1.3,0.648967664563956,0.533333333333333,0.9875,32,237,3,28
25,162,1,1.5,0.722957558843199,0.65,0.983333333333333,39,236,4,21
25,162,1,1.7,0.737902432574931,0.716666666666667,0.970833333333333,43,233,7,17
25,162,1,1.9,0.753778361444409,0.766666666666667,0.9625,46,231,9,14
25,162,1,2.1,0.695696993053778,0.783333333333333,0.929166666666667,47,223,17,13
25,162,1,2.3,0.709299365615191,0.833333333333333,0.916666666666667,50,220,20,10
25,162,1,2.5,0.712065332000538,0.866666666666667,0.904166666666667,52,217,23,8
25,162,1,2.7,0.684362053959401,0.883333333333333,0.879166666666667,53,211,29,7
25,162,1,2.9,0.684247217346161,0.9,0.870833333333333,54,209,31,6
25,162,2,0.1,0.363480236213583,0.2,0.991666666666667,12,238,2,48
25,162,2,0.3,0.43475559389443,0.3,0.983333333333333,18,236,4,42
25,162,2,0.5,0.405465379425967,0.3,0.975,18,234,6,42
25,162,2,0.7,0.444444444444444,0.366666666666667,0.966666666666667,22,232,8,38
25,162,2,0.9,0.493215425068607,0.433333333333333,0.9625,26,231,9,34
25,162,2,1.1,0.496726515829491,0.45,0.958333333333333,27,230,10,33
25,162,2,1.3,0.518751375933811,0.5,0.95,30,228,12,30
25,162,2,1.5,0.522989648281037,0.55,0.933333333333333,33,224,16,27
25,162,2,1.7,0.511292538164718,0.566666666666667,0.920833333333333,34,221,19,26
25,162,2,1.9,0.534190114215971,0.633333333333333,0.904166666666667,38,217,23,22
25,162,2,2.1,0.538614917391325,0.683333333333333,0.883333333333333,41,212,28,19
25,162,2,2.3,0.570986009895374,0.75,0.870833333333333,45,209,31,15
25,162,2,2.5,0.514461507538931,0.766666666666667,0.820833333333333,46,197,43,14
25,162,2,2.7,0.445781457533107,0.766666666666667,0.7625,46,183,57,14
25,162,2,2.9,0.423825594435353,0.783333333333333,0.729166666666667,47,175,65,13
25,162,3,0.1,0.483381444362933,0.316666666666667,0.991666666666667,19,238,2,41
25,162,3,0.3,0.513665093809513,0.35,0.991666666666667,21,238,2,39
25,162,3,0.5,0.555555555555556,0.433333333333333,0.983333333333333,26,236,4,34
25,162,3,0.7,0.556115298968001,0.45,0.979166666666667,27,235,5,33
25,162,3,0.9,0.557308404849485,0.466666666666667,0.975,28,234,6,32
25,162,3,1.1,0.563833888522279,0.516666666666667,0.9625,31,231,9,29
25,162,3,1.3,0.596710857951539,0.583333333333333,0.954166666666667,35,229,11,25
25,162,3,1.5,0.651634707150621,0.666666666666667,0.95,40,228,12,20
25,162,3,1.7,0.658721439173062,0.7,0.941666666666667,42,226,14,18
25,162,3,1.9,0.66259472940448,0.716666666666667,0.9375,43,225,15,17
25,162,3,2.1,0.667518550101756,0.766666666666667,0.920833333333333,46,221,19,14
25,162,3,2.3,0.675122272515138,0.816666666666667,0.904166666666667,49,217,23,11
25,162,3,2.5,0.672542110066641,0.85,0.8875,51,213,27,9
25,162,3,2.7,0.671983281852822,0.866666666666667,0.879166666666667,52,211,29,8
25,162,3,2.9,0.655865437597689,0.916666666666667,0.841666666666667,55,202,38,5
25,162,4,0.1,0.408248290463863,0.2,1,12,240,0,48
25,162,4,0.3,0.474712663277541,0.266666666666667,1,16,240,0,44
25,162,4,0.5,0.505291152639911,0.3,1,18,240,0,42
25,162,4,0.7,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
25,162,4,0.9,0.5707328555486,0.416666666666667,0.991666666666667,25,238,2,35
25,162,4,1.1,0.59705025139884,0.5,0.979166666666667,30,235,5,30
25,162,4,1.3,0.580268566966252,0.55,0.958333333333333,33,230,10,27
25,162,4,1.5,0.586909020463339,0.583333333333333,0.95,35,228,12,25
25,162,4,1.7,0.603738353924943,0.616666666666667,0.945833333333333,37,227,13,23
25,162,4,1.9,0.599482315735041,0.716666666666667,0.904166666666667,43,217,23,17
25,162,4,2.1,0.605083267533558,0.733333333333333,0.9,44,216,24,16
25,162,4,2.3,0.59707345488333,0.75,0.8875,45,213,27,15
25,162,4,2.5,0.552475695919369,0.75,0.858333333333333,45,206,34,15
25,162,4,2.7,0.541946407211305,0.766666666666667,0.841666666666667,46,202,38,14
25,162,4,2.9,0.529737468828903,0.8,0.8125,48,195,45,12
25,162,5,0.1,0.467988455877239,0.35,0.979166666666667,21,235,5,39
25,162,5,0.3,0.483375785821773,0.366666666666667,0.979166666666667,22,235,5,38
25,162,5,0.5,0.542061062489349,0.433333333333333,0.979166666666667,26,235,5,34
25,162,5,0.7,0.556115298968001,0.45,0.979166666666667,27,235,5,33
25,162,5,0.9,0.559040521531136,0.483333333333333,0.970833333333333,29,233,7,31
25,162,5,1.1,0.556487068320094,0.533333333333333,0.954166666666667,32,229,11,28
25,162,5,1.3,0.550454202296381,0.55,0.945833333333333,33,227,13,27
25,162,5,1.5,0.53665631459995,0.566666666666667,0.933333333333333,34,224,16,26
25,162,5,1.7,0.546608166610121,0.6,0.925,36,222,18,24
25,162,5,1.9,0.549296425483947,0.633333333333333,0.9125,38,219,21,22
25,162,5,2.1,0.552247462307093,0.683333333333333,0.891666666666667,41,214,26,19
25,162,5,2.3,0.59707345488333,0.75,0.8875,45,213,27,15
25,162,5,2.5,0.596595278162613,0.766666666666667,0.879166666666667,46,211,29,14
25,162,5,2.7,0.559360385452908,0.766666666666667,0.854166666666667,46,205,35,14
25,162,5,2.9,0.561968544469606,0.8,0.8375,48,201,39,12
25,162,6,0.1,0.425657924852277,0.216666666666667,1,13,240,0,47
25,162,6,0.3,0.437625736458983,0.25,0.995833333333333,15,239,1,45
25,162,6,0.5,0.467707173346743,0.3,0.991666666666667,18,238,2,42
25,162,6,0.7,0.498690240055375,0.333333333333333,0.991666666666667,20,238,2,40
25,162,6,0.9,0.541449046173073,0.416666666666667,0.983333333333333,25,236,4,35
25,162,6,1.1,0.531020272545264,0.45,0.970833333333333,27,233,7,33
25,162,6,1.3,0.566783910742498,0.533333333333333,0.958333333333333,32,230,10,28
25,162,6,1.5,0.585590648993463,0.616666666666667,0.9375,37,225,15,23
25,162,6,1.7,0.5625,0.65,0.9125,39,219,21,21
25,162,6,1.9,0.571380044523348,0.716666666666667,0.8875,43,213,27,17
25,162,6,2.1,0.56472098399281,0.75,0.866666666666667,45,208,32,15
25,162,6,2.3,0.54916159844265,0.783333333333333,0.8375,47,201,39,13
25,162,6,2.5,0.558337613535269,0.816666666666667,0.825,49,198,42,11
25,162,6,2.7,0.563833888522279,0.883333333333333,0.7875,53,189,51,7
25,162,6,2.9,0.540191726125263,0.933333333333333,0.729166666666667,56,175,65,4
25,162,7,0.1,0.451631244540432,0.283333333333333,0.991666666666667,17,238,2,43
25,162,7,0.3,0.467707173346743,0.3,0.991666666666667,18,238,2,42
25,162,7,0.5,0.513665093809513,0.35,0.991666666666667,21,238,2,39
25,162,7,0.7,0.542720420239974,0.383333333333333,0.991666666666667,23,238,2,37
25,162,7,0.9,0.556847023448867,0.4,0.991666666666667,24,238,2,36
25,162,7,1.1,0.569437883827195,0.45,0.983333333333333,27,236,4,33
25,162,7,1.3,0.598099274162041,0.516666666666667,0.975,31,234,6,29
25,162,7,1.5,0.638832712955527,0.583333333333333,0.970833333333333,35,233,7,25
25,162,7,1.7,0.664267181022886,0.616666666666667,0.970833333333333,37,233,7,23
25,162,7,1.9,0.689224169261855,0.65,0.970833333333333,39,233,7,21
25,162,7,2.1,0.680788249055488,0.666666666666667,0.9625,40,231,9,20
25,162,7,2.3,0.683696472379145,0.733333333333333,0.941666666666667,44,226,14,16
25,162,7,2.5,0.677229050543504,0.8,0.9125,48,219,21,12
25,162,7,2.7,0.653543745375493,0.833333333333333,0.883333333333333,50,212,28,10
25,162,7,2.9,0.63542848492315,0.866666666666667,0.854166666666667,52,205,35,8
25,162,8,0.1,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
25,162,8,0.3,0.516042352765834,0.333333333333333,0.995833333333333,20,239,1,40
25,162,8,0.5,0.512569285782198,0.366666666666667,0.9875,22,237,3,38
25,162,8,0.7,0.527227500924991,0.383333333333333,0.9875,23,237,3,37
25,162,8,0.9,0.555555555555556,0.433333333333333,0.983333333333333,26,236,4,34
25,162,8,1.1,0.569955805123029,0.466666666666667,0.979166666666667,28,235,5,32
25,162,8,1.3,0.522933738252059,0.516666666666667,0.945833333333333,31,227,13,29
25,162,8,1.5,0.54553230553453,0.566666666666667,0.9375,34,225,15,26
25,162,8,1.7,0.522558060482946,0.6,0.9125,36,219,21,24
25,162,8,1.9,0.541666666666667,0.633333333333333,0.908333333333333,38,218,22,22
25,162,8,2.1,0.525923706140778,0.65,0.891666666666667,39,214,26,21
25,162,8,2.3,0.525445754257,0.683333333333333,0.875,41,210,30,19
25,162,8,2.5,0.514634894829001,0.716666666666667,0.85,43,204,36,17
25,162,8,2.7,0.550948139279281,0.8,0.829166666666667,48,199,41,12
25,162,8,2.9,0.525495556006004,0.833333333333333,0.7875,50,189,51,10
25,162,9,0.1,0.501114828585796,0.316666666666667,0.995833333333333,19,239,1,41
25,162,9,0.3,0.556847023448867,0.4,0.991666666666667,24,238,2,36
25,162,9,0.5,0.584395291855485,0.433333333333333,0.991666666666667,26,238,2,34
25,162,9,0.7,0.583333333333333,0.45,0.9875,27,237,3,33
25,162,9,0.9,0.545132838233723,0.466666666666667,0.970833333333333,28,233,7,32
25,162,9,1.1,0.539319371630006,0.5,0.958333333333333,30,230,10,30
25,162,9,1.3,0.57358253012396,0.566666666666667,0.95,34,228,12,26
25,162,9,1.5,0.594552269339252,0.616666666666667,0.941666666666667,37,226,14,23
25,162,9,1.7,0.633158475176152,0.7,0.929166666666667,42,223,17,18
25,162,9,1.9,0.586607210695483,0.7,0.904166666666667,42,217,23,18
25,162,9,2.1,0.603870493698343,0.75,0.891666666666667,45,214,26,15
25,162,9,2.3,0.596548651302049,0.783333333333333,0.870833333333333,47,209,31,13
25,162,9,2.5,0.591781377164247,0.816666666666667,0.85,49,204,36,11
25,162,9,2.7,0.619828875092322,0.883333333333333,0.833333333333333,53,200,40,7
25,162,9,2.9,0.618718433538229,0.916666666666667,0.8125,55,195,45,5
25,162,10,0.1,0.32636495600331,0.2,0.983333333333333,12,236,4,48
25,162,10,0.3,0.364932499128825,0.233333333333333,0.983333333333333,14,236,4,46
25,162,10,0.5,0.451023009198597,0.316666666666667,0.983333333333333,19,236,4,41
25,162,10,0.7,0.485048103863378,0.383333333333333,0.975,23,234,6,37
25,162,10,0.9,0.502123522369166,0.416666666666667,0.970833333333333,25,233,7,35
25,162,10,1.1,0.533396460910442,0.466666666666667,0.966666666666667,28,232,8,32
25,162,10,1.3,0.577397840587489,0.533333333333333,0.9625,32,231,9,28
25,162,10,1.5,0.560112033611204,0.55,0.95,33,228,12,27
25,162,10,1.7,0.563575962941077,0.6,0.933333333333333,36,224,16,24
25,162,10,1.9,0.573173200319417,0.633333333333333,0.925,38,222,18,22
25,162,10,2.1,0.578218955434805,0.716666666666667,0.891666666666667,43,214,26,17
25,162,10,2.3,0.545642572371431,0.733333333333333,0.8625,44,207,33,16
25,162,10,2.5,0.541946407211305,0.766666666666667,0.841666666666667,46,202,38,14
25,162,10,2.7,0.522081924344667,0.783333333333333,0.816666666666667,47,196,44,13
25,162,10,2.9,0.519516413827514,0.8,0.804166666666667,48,193,47,12
26,168,1,0.1,0.418100146233162,0.25,0.991666666666667,15,238,2,45
26,168,1,0.3,0.451631244540432,0.283333333333333,0.991666666666667,17,238,2,43
26,168,1,0.5,0.513665093809513,0.35,0.991666666666667,21,238,2,39
26,168,1,0.7,0.512494809064049,0.383333333333333,0.983333333333333,23,236,4,37
26,168,1,0.9,0.542061062489349,0.433333333333333,0.979166666666667,26,235,5,34
26,168,1,1.1,0.58468458215183,0.5,0.975,30,234,6,30
26,168,1,1.3,0.611346444900966,0.533333333333333,0.975,32,234,6,28
26,168,1,1.5,0.619839185779118,0.6,0.958333333333333,36,230,10,24
26,168,1,1.7,0.658245591801995,0.65,0.958333333333333,39,230,10,21
26,168,1,1.9,0.641492986429815,0.7,0.933333333333333,42,224,16,18
26,168,1,2.1,0.684699486945868,0.8,0.916666666666667,48,220,20,12
26,168,1,2.3,0.692820323027551,0.85,0.9,51,216,24,9
26,168,1,2.5,0.678400525299968,0.866666666666667,0.883333333333333,52,212,28,8
26,168,1,2.7,0.696587530910475,0.916666666666667,0.870833333333333,55,209,31,5
26,168,1,2.9,0.661447703436387,0.916666666666667,0.845833333333333,55,203,37,5
26,168,2,0.1,0.348987779872152,0.233333333333333,0.979166666666667,14,235,5,46
26,168,2,0.3,0.367484207629584,0.25,0.979166666666667,15,235,5,45
26,168,2,0.5,0.38539871915423,0.266666666666667,0.979166666666667,16,235,5,44
26,168,2,0.7,0.408749410829487,0.316666666666667,0.970833333333333,19,233,7,41
26,168,2,0.9,0.459930598475812,0.383333333333333,0.966666666666667,23,232,8,37
26,168,2,1.1,0.482108339669053,0.433333333333333,0.958333333333333,26,230,10,34
26,168,2,1.3,0.480356186707239,0.466666666666667,0.945833333333333,28,227,13,32
26,168,2,1.5,0.475822590661783,0.483333333333333,0.9375,29,225,15,31
26,168,2,1.7,0.519546590836306,0.566666666666667,0.925,34,222,18,26
26,168,2,1.9,0.547441002167256,0.65,0.904166666666667,39,217,23,21
26,168,2,2.1,0.565275157827403,0.7,0.891666666666667,42,214,26,18
26,168,2,2.3,0.525822097537551,0.7,0.866666666666667,42,208,32,18
26,168,2,2.5,0.514634894829001,0.716666666666667,0.85,43,204,36,17
26,168,2,2.7,0.509175077217316,0.766666666666667,0.816666666666667,46,196,44,14
26,168,2,2.9,0.494974746830583,0.8,0.783333333333333,48,188,52,12
26,168,3,0.1,0.382057030178579,0.233333333333333,0.9875,14,237,3,46
26,168,3,0.3,0.43429951810769,0.283333333333333,0.9875,17,237,3,43
26,168,3,0.5,0.482418151324422,0.35,0.983333333333333,21,236,4,39
26,168,3,0.7,0.49845480775909,0.383333333333333,0.979166666666667,23,235,5,37
26,168,3,0.9,0.556115298968001,0.45,0.979166666666667,27,235,5,33
